ob,station,precip
2013-02-23 10:00:00,LAKE,4.826
2013-02-23 11:00:00,LAKE,0.762
2013-02-23 14:00:00,LAKE,0.762
2013-02-24 03:00:00,LAKE,1.27
2013-02-24 04:00:00,LAKE,1.524
2013-02-26 08:00:00,LAKE,1.778
2013-02-26 09:00:00,LAKE,0.762
2013-02-26 10:00:00,LAKE,2.286
2013-02-26 11:00:00,LAKE,3.048
2013-02-26 12:00:00,LAKE,4.572
2013-02-26 13:00:00,LAKE,4.826
2013-02-26 14:00:00,LAKE,1.27
2013-02-26 15:00:00,LAKE,2.286
2013-02-26 17:00:00,LAKE,0.762
2013-03-05 14:00:00,LAKE,1.016
2013-03-05 22:00:00,LAKE,1.016
2013-03-05 23:00:00,LAKE,2.794
2013-03-12 03:00:00,LAKE,1.524
2013-03-12 05:00:00,LAKE,1.524
2013-03-12 06:00:00,LAKE,3.048
2013-03-12 07:00:00,LAKE,1.524
2013-03-12 10:00:00,LAKE,0.762
2013-03-18 21:00:00,LAKE,1.016
2013-03-18 22:00:00,LAKE,1.778
2013-03-18 23:00:00,LAKE,2.032
2013-03-19 00:00:00,LAKE,0.762
2013-03-24 10:00:00,LAKE,1.016
2013-03-24 12:00:00,LAKE,0.762
2013-03-24 13:00:00,LAKE,2.54
2013-03-24 14:00:00,LAKE,3.048
2013-03-24 15:00:00,LAKE,1.778
2013-03-24 16:00:00,LAKE,0.762
2013-03-24 17:00:00,LAKE,1.016
2013-03-31 06:00:00,LAKE,0.762
2013-03-31 07:00:00,LAKE,3.048
2013-03-31 08:00:00,LAKE,1.27
2013-04-04 13:00:00,LAKE,0.762
2013-04-04 14:00:00,LAKE,1.27
2013-04-04 15:00:00,LAKE,2.286
2013-04-04 16:00:00,LAKE,2.54
2013-04-04 17:00:00,LAKE,2.032
2013-04-04 18:00:00,LAKE,1.778
2013-04-04 20:00:00,LAKE,4.572
2013-04-04 21:00:00,LAKE,4.064
2013-04-04 22:00:00,LAKE,1.27
2013-04-12 05:00:00,LAKE,2.54
2013-04-12 06:00:00,LAKE,1.27
2013-04-12 07:00:00,LAKE,1.524
2013-04-12 12:16:00,LAKE,1.27
2013-04-12 12:17:00,LAKE,1.016
2013-04-12 13:00:00,LAKE,3.81
2013-04-19 17:46:00,LAKE,0.762
2013-04-19 17:47:00,LAKE,0.762
2013-04-19 18:00:00,LAKE,3.048
2013-04-19 18:51:00,LAKE,0.762
2013-04-19 19:00:00,LAKE,4.826
2013-04-19 20:00:00,LAKE,2.286
2013-04-19 21:00:00,LAKE,0.762
2013-04-19 22:00:00,LAKE,1.016
2013-04-20 01:00:00,LAKE,1.27
2013-04-28 21:00:00,LAKE,3.048
2013-04-28 22:00:00,LAKE,4.064
2013-04-28 23:00:00,LAKE,4.318
2013-04-29 00:00:00,LAKE,2.54
2013-04-29 01:00:00,LAKE,5.588
2013-04-29 02:00:00,LAKE,3.556
2013-04-29 03:00:00,LAKE,3.81
2013-04-29 04:00:00,LAKE,3.302
2013-04-29 05:00:00,LAKE,3.048
2013-04-29 06:00:00,LAKE,1.27
2013-04-29 07:00:00,LAKE,0.762
2013-05-06 13:00:00,LAKE,5.334
2013-05-06 13:00:00,LAKE,1.016
2013-05-06 13:01:00,LAKE,1.016
2013-05-06 13:02:00,LAKE,1.016
2013-05-06 13:03:00,LAKE,1.27
2013-05-06 13:04:00,LAKE,1.27
2013-05-06 13:05:00,LAKE,1.016
2013-05-06 13:06:00,LAKE,1.016
2013-05-06 13:07:00,LAKE,0.762
2013-05-06 13:08:00,LAKE,1.27
2013-05-06 13:09:00,LAKE,1.27
2013-05-06 13:11:00,LAKE,0.762
2013-05-06 13:14:00,LAKE,0.762
2013-05-06 14:00:00,LAKE,16.51
2013-05-06 15:00:00,LAKE,4.572
2013-05-08 20:31:00,LAKE,0.762
2013-05-08 21:00:00,LAKE,2.794
2013-05-08 22:00:00,LAKE,0.762
2013-05-18 12:00:00,LAKE,1.016
2013-05-19 05:00:00,LAKE,1.016
2013-05-19 13:00:00,LAKE,1.27
2013-05-19 19:13:00,LAKE,0.762
2013-05-19 20:00:00,LAKE,6.858
2013-05-19 21:00:00,LAKE,2.794
2013-05-19 22:00:00,LAKE,1.016
2013-05-20 05:00:00,LAKE,3.048
2013-05-20 08:00:00,LAKE,0.762
2013-05-20 09:00:00,LAKE,0.762
2013-05-20 15:00:00,LAKE,0.762
2013-05-21 14:20:00,LAKE,1.016
2013-05-21 14:21:00,LAKE,1.27
2013-05-21 14:22:00,LAKE,1.524
2013-05-21 14:23:00,LAKE,1.016
2013-05-21 14:24:00,LAKE,1.016
2013-05-21 14:28:00,LAKE,0.762
2013-05-21 15:00:00,LAKE,8.636
2013-05-23 13:16:00,LAKE,0.762
2013-05-23 13:17:00,LAKE,1.27
2013-05-23 13:18:00,LAKE,1.778
2013-05-23 13:19:00,LAKE,1.524
2013-05-23 13:20:00,LAKE,1.524
2013-05-23 13:21:00,LAKE,1.524
2013-05-23 13:22:00,LAKE,1.27
2013-05-23 13:23:00,LAKE,1.016
2013-05-23 13:24:00,LAKE,0.762
2013-05-23 14:00:00,LAKE,16.764
2013-05-23 15:00:00,LAKE,1.778
2013-06-03 01:00:00,LAKE,1.27
2013-06-03 18:16:00,LAKE,0.762
2013-06-03 19:00:00,LAKE,3.81
2013-06-06 13:00:00,LAKE,1.778
2013-06-06 17:00:00,LAKE,4.572
2013-06-06 17:12:00,LAKE,0.762
2013-06-06 17:13:00,LAKE,0.762
2013-06-06 18:00:00,LAKE,4.318
2013-06-06 20:00:00,LAKE,1.524
2013-06-07 01:00:00,LAKE,0.762
2013-06-07 02:00:00,LAKE,1.27
2013-06-07 03:00:00,LAKE,6.35
2013-06-07 03:20:00,LAKE,0.762
2013-06-07 03:21:00,LAKE,0.762
2013-06-07 03:22:00,LAKE,0.762
2013-06-07 03:23:00,LAKE,0.762
2013-06-07 03:25:00,LAKE,0.762
2013-06-07 04:00:00,LAKE,16.256
2013-06-07 05:00:00,LAKE,6.858
2013-06-07 06:00:00,LAKE,3.048
2013-06-07 07:00:00,LAKE,2.286
2013-06-07 09:00:00,LAKE,1.27
2013-06-07 11:00:00,LAKE,3.556
2013-06-07 12:00:00,LAKE,1.778
2013-06-07 13:00:00,LAKE,1.016
2013-06-07 13:36:00,LAKE,0.762
2013-06-07 13:37:00,LAKE,1.016
2013-06-07 13:38:00,LAKE,1.27
2013-06-07 13:39:00,LAKE,1.016
2013-06-07 13:40:00,LAKE,1.016
2013-06-07 13:42:00,LAKE,0.762
2013-06-07 14:00:00,LAKE,17.526
2013-06-07 15:00:00,LAKE,5.08
2013-06-07 16:00:00,LAKE,1.27
2013-06-08 00:00:00,LAKE,1.524
2013-06-08 02:00:00,LAKE,0.762
2013-06-09 20:00:00,LAKE,2.032
2013-06-10 11:24:00,LAKE,0.762
2013-06-10 11:31:00,LAKE,0.762
2013-06-10 12:00:00,LAKE,5.842
2013-06-10 14:04:00,LAKE,0.762
2013-06-10 15:00:00,LAKE,2.286
2013-06-10 17:00:00,LAKE,4.064
2013-06-13 17:00:00,LAKE,1.016
2013-06-13 18:00:00,LAKE,1.524
2013-06-18 18:37:00,LAKE,0.762
2013-06-18 18:38:00,LAKE,1.27
2013-06-18 18:39:00,LAKE,0.762
2013-06-18 18:40:00,LAKE,0.762
2013-06-18 18:44:00,LAKE,0.762
2013-06-18 19:00:00,LAKE,11.684
2013-06-18 19:01:00,LAKE,0.762
2013-06-18 19:02:00,LAKE,0.762
2013-06-18 19:03:00,LAKE,0.762
2013-06-18 19:06:00,LAKE,1.016
2013-06-18 20:00:00,LAKE,11.684
2013-06-18 21:00:00,LAKE,2.54
2013-06-18 21:15:00,LAKE,0.762
2013-06-18 21:16:00,LAKE,0.762
2013-06-18 21:17:00,LAKE,0.762
2013-06-18 21:20:00,LAKE,0.762
2013-06-18 22:00:00,LAKE,10.16
2013-06-22 15:00:00,LAKE,2.54
2013-06-25 14:00:00,LAKE,0.762
2013-06-26 18:37:00,LAKE,0.762
2013-06-26 19:00:00,LAKE,8.128
2013-06-26 20:00:00,LAKE,1.016
2013-06-28 18:10:00,LAKE,0.762
2013-06-28 18:12:00,LAKE,0.762
2013-06-28 18:13:00,LAKE,0.762
2013-06-28 19:00:00,LAKE,10.414
2013-06-28 21:55:00,LAKE,1.27
2013-06-28 21:56:00,LAKE,1.27
2013-06-28 21:57:00,LAKE,1.016
2013-06-28 21:58:00,LAKE,0.762
2013-06-28 21:59:00,LAKE,0.762
2013-06-28 22:00:00,LAKE,6.858
2013-06-28 22:25:00,LAKE,0.762
2013-06-28 22:26:00,LAKE,1.016
2013-06-28 23:00:00,LAKE,11.684
2013-06-28 23:30:00,LAKE,1.016
2013-06-28 23:31:00,LAKE,1.27
2013-06-28 23:32:00,LAKE,1.27
2013-06-28 23:33:00,LAKE,1.27
2013-06-28 23:34:00,LAKE,0.762
2013-06-29 00:00:00,LAKE,10.922
2013-06-29 01:00:00,LAKE,2.54
2013-06-30 20:00:00,LAKE,1.27
2013-06-30 21:00:00,LAKE,0.762
2013-06-30 22:00:00,LAKE,2.54
2013-07-01 00:00:00,LAKE,1.27
2013-07-01 06:38:00,LAKE,0.762
2013-07-01 06:39:00,LAKE,1.016
2013-07-01 06:40:00,LAKE,1.016
2013-07-01 06:41:00,LAKE,0.762
2013-07-01 06:42:00,LAKE,1.524
2013-07-01 07:00:00,LAKE,8.128
2013-07-01 07:03:00,LAKE,0.762
2013-07-01 07:04:00,LAKE,1.778
2013-07-01 07:05:00,LAKE,1.524
2013-07-01 07:06:00,LAKE,1.778
2013-07-01 08:00:00,LAKE,7.874
2013-07-02 09:49:00,LAKE,0.762
2013-07-02 09:50:00,LAKE,1.778
2013-07-02 09:51:00,LAKE,1.524
2013-07-02 09:52:00,LAKE,1.27
2013-07-02 09:53:00,LAKE,1.016
2013-07-02 09:54:00,LAKE,1.27
2013-07-02 09:55:00,LAKE,1.778
2013-07-02 09:56:00,LAKE,1.778
2013-07-02 09:57:00,LAKE,0.762
2013-07-02 10:00:00,LAKE,12.7
2013-07-02 11:00:00,LAKE,4.318
2013-07-02 12:00:00,LAKE,2.54
2013-07-02 13:00:00,LAKE,1.016
2013-07-03 16:00:00,LAKE,3.556
2013-07-03 17:00:00,LAKE,0.762
2013-07-04 16:53:00,LAKE,1.27
2013-07-04 17:00:00,LAKE,2.54
2013-07-05 18:00:00,LAKE,0.762
2013-07-08 17:01:00,LAKE,0.762
2013-07-08 18:00:00,LAKE,1.524
2013-07-09 14:41:00,LAKE,1.524
2013-07-09 15:00:00,LAKE,4.318
2013-07-11 15:00:00,LAKE,1.27
2013-07-11 16:00:00,LAKE,1.778
2013-07-11 17:00:00,LAKE,0.762
2013-07-11 18:00:00,LAKE,0.762
2013-07-11 19:00:00,LAKE,2.032
2013-07-12 00:00:00,LAKE,1.016
2013-07-12 01:00:00,LAKE,1.524
2013-07-13 09:00:00,LAKE,0.762
2013-07-13 13:00:00,LAKE,1.778
2013-07-21 21:00:00,LAKE,3.302
2013-07-21 22:00:00,LAKE,0.762
2013-07-24 19:00:00,LAKE,0.762
2013-07-24 20:00:00,LAKE,2.032
2013-07-24 21:00:00,LAKE,0.762
2013-07-27 18:00:00,LAKE,0.762
2013-07-27 18:08:00,LAKE,0.762
2013-07-27 18:09:00,LAKE,0.762
2013-07-27 19:00:00,LAKE,5.334
2013-08-01 00:00:00,LAKE,2.032
2013-08-03 18:34:00,LAKE,0.762
2013-08-03 18:35:00,LAKE,1.016
2013-08-03 18:36:00,LAKE,2.54
2013-08-03 18:37:00,LAKE,1.524
2013-08-03 18:38:00,LAKE,1.016
2013-08-03 18:39:00,LAKE,1.016
2013-08-03 18:40:00,LAKE,1.524
2013-08-03 18:41:00,LAKE,2.032
2013-08-03 18:42:00,LAKE,1.524
2013-08-03 18:43:00,LAKE,0.762
2013-08-03 18:44:00,LAKE,1.27
2013-08-03 18:45:00,LAKE,1.778
2013-08-03 18:46:00,LAKE,1.524
2013-08-03 18:47:00,LAKE,1.524
2013-08-03 18:48:00,LAKE,1.016
2013-08-03 19:00:00,LAKE,24.892
2013-08-03 19:12:00,LAKE,0.762
2013-08-03 19:14:00,LAKE,0.762
2013-08-03 19:15:00,LAKE,0.762
2013-08-03 19:17:00,LAKE,1.016
2013-08-03 19:18:00,LAKE,1.016
2013-08-03 19:19:00,LAKE,0.762
2013-08-03 20:00:00,LAKE,11.176
2013-08-10 18:00:00,LAKE,1.016
2013-08-13 03:00:00,LAKE,4.064
2013-08-13 04:00:00,LAKE,0.762
2013-08-17 18:00:00,LAKE,3.048
2013-08-17 19:00:00,LAKE,2.032
2013-08-19 05:00:00,LAKE,1.778
2013-08-21 17:00:00,LAKE,1.778
2013-09-01 18:49:00,LAKE,0.762
2013-09-01 18:50:00,LAKE,1.27
2013-09-01 18:51:00,LAKE,1.524
2013-09-01 18:52:00,LAKE,1.524
2013-09-01 18:53:00,LAKE,1.016
2013-09-01 18:54:00,LAKE,1.27
2013-09-01 18:55:00,LAKE,1.016
2013-09-01 18:57:00,LAKE,1.016
2013-09-01 18:58:00,LAKE,1.27
2013-09-01 18:59:00,LAKE,1.524
2013-09-01 19:00:00,LAKE,13.97
2013-09-01 19:00:00,LAKE,1.016
2013-09-01 19:01:00,LAKE,1.016
2013-09-01 19:13:00,LAKE,1.016
2013-09-01 19:14:00,LAKE,0.762
2013-09-01 19:15:00,LAKE,0.762
2013-09-01 20:00:00,LAKE,10.668
2013-09-01 21:00:00,LAKE,5.334
2013-09-03 13:00:00,LAKE,0.762
2013-09-16 05:59:00,LAKE,0.762
2013-09-16 06:00:00,LAKE,0.762
2013-09-16 06:00:00,LAKE,1.778
2013-09-16 06:01:00,LAKE,1.778
2013-09-16 06:02:00,LAKE,1.524
2013-09-16 06:03:00,LAKE,1.016
2013-09-16 06:04:00,LAKE,0.762
2013-09-16 07:00:00,LAKE,11.176
2013-09-20 07:00:00,LAKE,2.54
2013-09-20 08:00:00,LAKE,3.048
2013-09-21 04:00:00,LAKE,0.762
2013-09-21 21:49:00,LAKE,1.016
2013-09-21 21:50:00,LAKE,1.778
2013-09-21 21:51:00,LAKE,1.016
2013-09-21 22:00:00,LAKE,7.366
2013-09-21 23:00:00,LAKE,2.032
2013-09-22 00:00:00,LAKE,6.35
2013-09-22 01:00:00,LAKE,7.874
2013-09-22 02:00:00,LAKE,2.286
2013-09-22 03:00:00,LAKE,5.08
2013-09-22 04:00:00,LAKE,2.794
2013-09-22 05:00:00,LAKE,1.778
2013-10-07 03:47:00,LAKE,0.762
2013-10-07 04:00:00,LAKE,3.302
2013-10-07 12:00:00,LAKE,2.794
2013-10-09 20:00:00,LAKE,1.778
2013-10-10 06:00:00,LAKE,2.54
2013-10-10 07:00:00,LAKE,0.762
2013-10-10 15:00:00,LAKE,1.524
2013-10-14 02:00:00,LAKE,1.27
2013-11-01 14:00:00,LAKE,0.762
2013-11-01 16:00:00,LAKE,6.604
2013-11-01 17:00:00,LAKE,5.08
2013-11-01 18:00:00,LAKE,7.112
2013-11-01 19:00:00,LAKE,2.54
2013-11-07 05:00:00,LAKE,1.016
2013-11-17 20:00:00,LAKE,0.762
2013-11-17 21:00:00,LAKE,1.524
2013-11-18 06:29:00,LAKE,1.27
2013-11-18 06:30:00,LAKE,1.27
2013-11-18 07:00:00,LAKE,3.302
2013-11-26 14:00:00,LAKE,1.524
2013-11-26 15:00:00,LAKE,1.016
2013-11-26 16:00:00,LAKE,2.286
2013-11-26 17:00:00,LAKE,1.524
2013-11-26 18:00:00,LAKE,1.016
2013-11-26 19:00:00,LAKE,3.048
2013-11-26 20:00:00,LAKE,3.81
2013-11-26 21:00:00,LAKE,1.778
2013-11-27 01:00:00,LAKE,1.524
2013-11-27 02:00:00,LAKE,0.762
2013-11-27 03:00:00,LAKE,0.762
2013-11-27 04:00:00,LAKE,6.604
2013-11-27 05:00:00,LAKE,7.874
2013-11-27 06:00:00,LAKE,5.334
2013-11-27 08:00:00,LAKE,1.27
2013-11-27 09:00:00,LAKE,1.016
2013-11-27 10:00:00,LAKE,1.016
2013-11-27 11:00:00,LAKE,1.524
2013-12-07 05:00:00,LAKE,1.27
2013-12-07 06:00:00,LAKE,1.27
2013-12-07 10:00:00,LAKE,0.762
2013-12-08 11:00:00,LAKE,1.27
2013-12-08 15:00:00,LAKE,1.016
2013-12-09 12:00:00,LAKE,0.762
2013-12-09 19:00:00,LAKE,0.762
2013-12-09 20:00:00,LAKE,0.762
2013-12-09 21:00:00,LAKE,1.016
2013-12-10 01:00:00,LAKE,0.762
2013-12-10 02:00:00,LAKE,2.032
2013-12-10 03:00:00,LAKE,1.778
2013-12-10 04:00:00,LAKE,2.286
2013-12-10 05:00:00,LAKE,1.27
2013-12-10 10:00:00,LAKE,1.27
2013-12-10 11:00:00,LAKE,1.016
2013-12-10 12:00:00,LAKE,2.032
2013-12-14 13:00:00,LAKE,0.762
2013-12-14 16:00:00,LAKE,1.778
2013-12-14 17:00:00,LAKE,10.414
2013-12-14 18:00:00,LAKE,4.572
2013-12-14 19:00:00,LAKE,0.762
2013-12-14 20:00:00,LAKE,1.27
2013-12-15 05:00:00,LAKE,0.762
2013-12-22 21:00:00,LAKE,2.032
2013-12-23 01:22:00,LAKE,0.762
2013-12-23 02:00:00,LAKE,2.286
2013-12-23 03:00:00,LAKE,2.032
2013-12-23 04:00:00,LAKE,8.382
2013-12-23 05:00:00,LAKE,1.27
2013-12-23 08:27:00,LAKE,0.762
2013-12-23 08:28:00,LAKE,0.762
2013-12-23 08:29:00,LAKE,1.524
2013-12-23 08:30:00,LAKE,1.27
2013-12-23 08:31:00,LAKE,0.762
2013-12-23 08:32:00,LAKE,1.016
2013-12-23 08:33:00,LAKE,0.762
2013-12-23 08:34:00,LAKE,0.762
2013-12-23 08:40:00,LAKE,1.016
2013-12-23 08:41:00,LAKE,1.524
2013-12-23 08:42:00,LAKE,0.762
2013-12-23 08:45:00,LAKE,0.762
2013-12-23 08:48:00,LAKE,0.762
2013-12-23 09:00:00,LAKE,17.272
2013-12-23 14:00:00,LAKE,1.27
2013-12-23 15:00:00,LAKE,3.302
2013-12-23 16:00:00,LAKE,1.27
2013-12-23 19:00:00,LAKE,0.762
2013-12-26 08:00:00,LAKE,0.762
2013-12-29 03:00:00,LAKE,2.54
2013-12-29 04:00:00,LAKE,1.524
2013-12-29 05:00:00,LAKE,4.064
2013-12-29 06:00:00,LAKE,3.302
2013-12-29 07:00:00,LAKE,4.318
2013-12-29 08:00:00,LAKE,3.556
2013-12-29 09:00:00,LAKE,6.604
2013-12-29 10:00:00,LAKE,5.588
2013-12-29 10:10:00,LAKE,0.762
2013-12-29 11:00:00,LAKE,5.08
2013-12-29 11:41:00,LAKE,0.762
2013-12-29 11:42:00,LAKE,0.762
2013-12-29 12:00:00,LAKE,6.096
