ob,station,precip
2009-06-16 07:00:00,LAKE,30.48
2009-06-16 07:00:00,LAKE,0.762
2009-06-16 07:01:00,LAKE,0.762
2009-06-16 07:02:00,LAKE,1.016
2009-06-16 07:04:00,LAKE,0.762
2009-06-16 07:05:00,LAKE,0.762
2009-06-16 07:06:00,LAKE,0.762
2009-06-16 07:07:00,LAKE,0.762
2009-06-16 07:09:00,LAKE,0.762
2009-06-16 07:14:00,LAKE,0.762
2009-06-16 07:15:00,LAKE,0.762
2009-06-16 07:18:00,LAKE,0.762
2009-06-16 07:19:00,LAKE,0.762
2009-06-16 07:46:00,LAKE,0.762
2009-06-16 07:53:00,LAKE,0.762
2009-06-16 07:55:00,LAKE,0.762
2009-06-16 07:58:00,LAKE,0.762
2009-06-16 08:00:00,LAKE,30.226
2009-06-16 08:00:00,LAKE,0.762
2009-06-16 08:01:00,LAKE,1.016
2009-06-16 08:03:00,LAKE,0.762
2009-06-16 08:04:00,LAKE,0.762
2009-06-16 08:05:00,LAKE,0.762
2009-06-16 09:00:00,LAKE,16.764
2009-06-16 10:00:00,LAKE,3.556
2009-06-16 11:00:00,LAKE,1.016
2009-06-16 17:00:00,LAKE,1.524
2009-06-16 18:00:00,LAKE,1.524
2009-06-18 01:00:00,LAKE,1.778
2009-07-09 02:00:00,LAKE,1.524
2009-07-09 03:00:00,LAKE,1.27
2009-07-11 22:00:00,LAKE,0.762
2009-07-13 08:12:00,LAKE,0.762
2009-07-13 09:00:00,LAKE,6.604
2009-07-13 10:00:00,LAKE,3.556
2009-07-17 16:16:00,LAKE,1.016
2009-07-17 16:17:00,LAKE,1.27
2009-07-17 16:23:00,LAKE,1.016
2009-07-17 16:24:00,LAKE,1.016
2009-07-17 16:25:00,LAKE,1.016
2009-07-17 17:00:00,LAKE,10.668
2009-07-18 01:00:00,LAKE,1.27
2009-07-18 02:00:00,LAKE,1.778
2009-07-23 20:00:00,LAKE,0.762
2009-07-24 01:00:00,LAKE,4.064
2009-07-24 01:01:00,LAKE,0.762
2009-07-24 01:02:00,LAKE,0.762
2009-07-24 01:03:00,LAKE,1.016
2009-07-24 01:04:00,LAKE,1.016
2009-07-24 01:05:00,LAKE,0.762
2009-07-24 01:06:00,LAKE,1.524
2009-07-24 01:07:00,LAKE,1.524
2009-07-24 02:00:00,LAKE,9.398
2009-07-24 03:00:00,LAKE,2.032
2009-07-24 04:00:00,LAKE,1.016
2009-07-24 05:00:00,LAKE,0.762
2009-07-25 21:23:00,LAKE,0.762
2009-07-25 22:00:00,LAKE,1.778
2009-07-27 15:23:00,LAKE,1.016
2009-07-27 15:24:00,LAKE,1.27
2009-07-27 15:25:00,LAKE,1.524
2009-07-27 15:26:00,LAKE,1.778
2009-07-27 15:27:00,LAKE,1.27
2009-07-27 15:28:00,LAKE,1.524
2009-07-27 16:00:00,LAKE,11.176
2009-07-31 12:55:00,LAKE,2.54
2009-07-31 12:56:00,LAKE,2.54
2009-07-31 12:57:00,LAKE,3.048
2009-07-31 12:58:00,LAKE,2.794
2009-07-31 12:59:00,LAKE,1.27
2009-07-31 13:00:00,LAKE,12.446
2009-07-31 13:00:00,LAKE,1.016
2009-07-31 13:01:00,LAKE,1.016
2009-07-31 13:02:00,LAKE,0.762
2009-07-31 14:00:00,LAKE,4.318
2009-07-31 16:00:00,LAKE,1.778
2009-07-31 17:00:00,LAKE,1.016
2009-07-31 18:00:00,LAKE,1.778
2009-08-02 11:00:00,LAKE,2.794
2009-08-02 12:00:00,LAKE,1.27
2009-08-06 01:40:00,LAKE,0.762
2009-08-06 02:00:00,LAKE,2.794
2009-08-06 05:00:00,LAKE,1.27
2009-08-12 03:34:00,LAKE,0.762
2009-08-12 03:35:00,LAKE,0.762
2009-08-12 04:00:00,LAKE,4.064
2009-08-20 14:39:00,LAKE,1.016
2009-08-20 14:40:00,LAKE,1.27
2009-08-20 14:41:00,LAKE,1.524
2009-08-20 14:42:00,LAKE,1.016
2009-08-20 14:43:00,LAKE,1.016
2009-08-20 14:45:00,LAKE,0.762
2009-08-20 14:46:00,LAKE,0.762
2009-08-20 14:47:00,LAKE,1.016
2009-08-20 14:48:00,LAKE,0.762
2009-08-20 15:00:00,LAKE,10.668
2009-08-21 13:00:00,LAKE,0.762
2009-08-22 13:00:00,LAKE,1.778
2009-08-22 14:00:00,LAKE,0.762
2009-08-22 16:00:00,LAKE,1.016
2009-08-22 21:00:00,LAKE,1.778
2009-08-28 18:00:00,LAKE,1.27
2009-08-28 19:00:00,LAKE,3.048
2009-08-28 20:00:00,LAKE,2.286
2009-08-31 01:00:00,LAKE,0.762
2009-08-31 08:00:00,LAKE,1.778
2009-08-31 10:00:00,LAKE,0.762
2009-08-31 11:00:00,LAKE,2.54
2009-08-31 12:00:00,LAKE,2.032
2009-08-31 18:00:00,LAKE,1.016
2009-08-31 19:00:00,LAKE,1.27
2009-09-07 15:51:00,LAKE,0.762
2009-09-07 16:00:00,LAKE,10.668
2009-09-07 17:00:00,LAKE,7.112
2009-09-07 18:00:00,LAKE,2.286
2009-09-07 19:00:00,LAKE,1.778
2009-09-07 20:00:00,LAKE,5.08
2009-09-07 21:00:00,LAKE,6.604
2009-09-07 21:05:00,LAKE,1.016
2009-09-07 21:06:00,LAKE,0.762
2009-09-07 22:00:00,LAKE,5.334
2009-09-07 23:00:00,LAKE,2.286
2009-09-17 02:00:00,LAKE,1.016
2009-09-17 03:00:00,LAKE,1.016
2009-09-17 04:00:00,LAKE,0.762
2009-09-17 07:00:00,LAKE,0.762
2009-09-22 05:06:00,LAKE,1.27
2009-09-22 05:07:00,LAKE,1.016
2009-09-22 05:08:00,LAKE,1.524
2009-09-22 06:00:00,LAKE,7.366
2009-09-22 15:00:00,LAKE,1.016
2009-09-22 16:40:00,LAKE,0.762
2009-09-22 16:41:00,LAKE,1.016
2009-09-22 17:00:00,LAKE,6.096
2009-09-22 19:00:00,LAKE,4.318
2009-09-22 20:00:00,LAKE,4.572
2009-09-22 21:00:00,LAKE,3.302
2009-09-22 22:00:00,LAKE,1.27
2009-09-26 23:00:00,LAKE,1.27
2009-09-27 00:00:00,LAKE,1.016
2009-09-28 20:00:00,LAKE,1.016
2009-10-05 07:00:00,LAKE,2.032
2009-10-05 08:00:00,LAKE,1.27
2009-10-05 09:00:00,LAKE,0.762
2009-10-06 06:00:00,LAKE,1.27
2009-10-11 02:00:00,LAKE,3.81
2009-10-12 15:00:00,LAKE,1.27
2009-10-14 14:00:00,LAKE,1.524
2009-10-14 15:00:00,LAKE,1.524
2009-10-14 16:00:00,LAKE,0.762
2009-10-24 15:00:00,LAKE,1.524
2009-10-26 16:00:00,LAKE,1.016
2009-10-28 00:00:00,LAKE,1.016
2009-10-28 02:00:00,LAKE,1.016
2009-11-01 05:05:00,LAKE,0.762
2009-11-01 05:06:00,LAKE,1.27
2009-11-01 06:00:00,LAKE,5.842
2009-11-01 08:00:00,LAKE,0.762
2009-11-01 09:00:00,LAKE,1.27
2009-11-01 10:00:00,LAKE,2.794
2009-11-01 11:00:00,LAKE,0.762
2009-11-10 19:00:00,LAKE,2.032
2009-11-10 20:00:00,LAKE,5.588
2009-11-10 21:00:00,LAKE,5.588
2009-11-10 22:00:00,LAKE,4.064
2009-11-10 23:00:00,LAKE,5.334
2009-11-11 00:00:00,LAKE,4.572
2009-11-11 01:00:00,LAKE,3.81
2009-11-11 02:00:00,LAKE,4.826
2009-11-11 03:00:00,LAKE,3.048
2009-11-11 04:00:00,LAKE,2.032
2009-11-11 05:00:00,LAKE,1.778
2009-11-11 06:00:00,LAKE,0.762
2009-11-11 07:00:00,LAKE,1.524
2009-11-11 08:00:00,LAKE,4.826
2009-11-11 09:00:00,LAKE,6.858
2009-11-11 10:00:00,LAKE,6.604
2009-11-11 19:00:00,LAKE,1.524
2009-11-11 20:00:00,LAKE,2.032
2009-11-11 21:00:00,LAKE,1.524
2009-11-18 18:00:00,LAKE,2.286
2009-11-18 19:00:00,LAKE,5.08
2009-11-18 20:00:00,LAKE,0.762
2009-11-22 22:00:00,LAKE,1.778
2009-11-22 23:00:00,LAKE,1.778
2009-11-23 01:00:00,LAKE,1.016
2009-11-23 08:00:00,LAKE,1.27
2009-11-23 09:00:00,LAKE,1.016
2009-11-23 10:00:00,LAKE,0.762
2009-11-23 11:00:00,LAKE,0.762
2009-11-23 12:00:00,LAKE,1.524
2009-11-30 19:00:00,LAKE,2.794
2009-12-02 12:00:00,LAKE,1.524
2009-12-02 13:00:00,LAKE,5.08
2009-12-02 14:00:00,LAKE,2.794
2009-12-02 16:00:00,LAKE,2.032
2009-12-02 19:00:00,LAKE,4.826
2009-12-02 20:00:00,LAKE,1.778
2009-12-02 21:00:00,LAKE,3.556
2009-12-02 21:41:00,LAKE,1.016
2009-12-02 21:42:00,LAKE,0.762
2009-12-02 22:00:00,LAKE,9.144
2009-12-02 22:36:00,LAKE,1.016
2009-12-02 22:37:00,LAKE,1.016
2009-12-02 22:48:00,LAKE,1.016
2009-12-02 22:49:00,LAKE,0.762
2009-12-02 22:50:00,LAKE,0.762
2009-12-02 22:51:00,LAKE,0.762
2009-12-02 22:52:00,LAKE,0.762
2009-12-02 23:00:00,LAKE,14.986
2009-12-03 00:00:00,LAKE,1.524
2009-12-05 01:00:00,LAKE,0.762
2009-12-05 04:00:00,LAKE,2.032
2009-12-05 05:00:00,LAKE,0.762
2009-12-05 06:00:00,LAKE,1.27
2009-12-05 07:00:00,LAKE,0.762
2009-12-05 09:00:00,LAKE,0.762
2009-12-08 19:00:00,LAKE,1.27
2009-12-08 20:00:00,LAKE,2.794
2009-12-08 21:00:00,LAKE,2.032
2009-12-08 23:00:00,LAKE,0.762
2009-12-09 00:00:00,LAKE,5.08
2009-12-09 01:00:00,LAKE,2.54
2009-12-09 01:34:00,LAKE,0.762
2009-12-09 02:00:00,LAKE,7.366
2009-12-09 03:00:00,LAKE,1.27
2009-12-09 04:00:00,LAKE,1.27
2009-12-09 08:00:00,LAKE,9.398
2009-12-13 10:00:00,LAKE,0.762
2009-12-13 11:00:00,LAKE,1.016
2009-12-13 12:00:00,LAKE,0.762
2009-12-13 13:00:00,LAKE,0.762
2009-12-13 14:00:00,LAKE,0.762
2009-12-18 19:00:00,LAKE,1.27
2009-12-18 20:00:00,LAKE,1.016
2009-12-18 21:00:00,LAKE,1.016
2009-12-18 22:00:00,LAKE,1.27
2009-12-18 23:00:00,LAKE,2.032
2009-12-19 00:00:00,LAKE,2.032
2009-12-19 01:00:00,LAKE,2.794
2009-12-19 02:00:00,LAKE,1.016
2009-12-19 03:00:00,LAKE,0.762
