ob,station,precip
2010-08-24 06:56:00,LAKE,1.27
2010-08-24 06:57:00,LAKE,1.016
2010-08-24 06:58:00,LAKE,0.762
2010-08-24 06:59:00,LAKE,0.762
2010-08-24 07:00:00,LAKE,21.336
2010-08-24 07:00:00,LAKE,0.762
2010-08-24 07:01:00,LAKE,0.762
2010-08-24 07:02:00,LAKE,0.762
2010-08-24 07:03:00,LAKE,0.762
2010-08-24 08:00:00,LAKE,12.954
2010-08-24 09:00:00,LAKE,1.27
2010-08-24 20:03:00,LAKE,1.016
2010-08-24 20:04:00,LAKE,0.762
2010-08-24 20:05:00,LAKE,1.016
2010-08-24 20:06:00,LAKE,1.524
2010-08-24 20:07:00,LAKE,1.27
2010-08-24 20:08:00,LAKE,1.016
2010-08-24 20:09:00,LAKE,0.762
2010-08-24 20:20:00,LAKE,0.762
2010-08-24 20:25:00,LAKE,0.762
2010-08-24 20:27:00,LAKE,1.016
2010-08-24 20:28:00,LAKE,1.016
2010-08-24 20:29:00,LAKE,0.762
2010-08-24 20:46:00,LAKE,0.762
2010-08-24 20:47:00,LAKE,0.762
2010-08-24 20:48:00,LAKE,1.016
2010-08-24 20:49:00,LAKE,0.762
2010-08-24 20:50:00,LAKE,1.016
2010-08-24 20:51:00,LAKE,0.762
2010-08-24 20:52:00,LAKE,0.762
2010-08-24 20:53:00,LAKE,0.762
2010-08-24 20:54:00,LAKE,0.762
2010-08-24 20:55:00,LAKE,0.762
2010-08-24 20:56:00,LAKE,0.762
2010-08-24 20:57:00,LAKE,0.762
2010-08-24 20:58:00,LAKE,1.016
2010-08-24 20:59:00,LAKE,0.762
2010-08-24 21:00:00,LAKE,34.798
2010-08-24 21:00:00,LAKE,0.762
2010-08-24 21:01:00,LAKE,0.762
2010-08-24 21:02:00,LAKE,0.762
2010-08-24 21:03:00,LAKE,0.762
2010-08-24 22:00:00,LAKE,6.858
2010-08-25 01:00:00,LAKE,0.762
2010-09-12 04:00:00,LAKE,1.016
2010-09-26 15:29:00,LAKE,0.762
2010-09-26 15:34:00,LAKE,0.762
2010-09-26 15:38:00,LAKE,0.762
2010-09-26 16:00:00,LAKE,8.89
2010-09-26 17:00:00,LAKE,1.778
2010-09-26 18:00:00,LAKE,1.524
2010-09-26 19:00:00,LAKE,4.064
2010-09-26 19:48:00,LAKE,1.016
2010-09-26 20:00:00,LAKE,5.588
2010-09-26 21:00:00,LAKE,3.302
2010-09-26 22:00:00,LAKE,7.112
2010-09-26 23:00:00,LAKE,4.064
2010-09-27 00:00:00,LAKE,1.27
2010-09-27 01:00:00,LAKE,0.762
2010-09-27 02:00:00,LAKE,1.016
2010-09-27 06:00:00,LAKE,0.762
2010-09-27 07:00:00,LAKE,6.096
2010-09-27 08:00:00,LAKE,2.794
2010-09-27 09:00:00,LAKE,1.524
2010-09-27 10:00:00,LAKE,1.778
2010-09-27 13:00:00,LAKE,2.032
2010-09-27 14:00:00,LAKE,2.032
2010-09-27 15:00:00,LAKE,2.032
2010-09-27 16:00:00,LAKE,0.762
2010-09-27 17:00:00,LAKE,2.286
2010-09-28 02:00:00,LAKE,1.27
2010-09-29 04:00:00,LAKE,2.032
2010-09-29 05:00:00,LAKE,4.826
2010-09-29 06:00:00,LAKE,1.016
2010-09-29 08:00:00,LAKE,0.762
2010-09-29 14:00:00,LAKE,3.556
2010-09-29 15:00:00,LAKE,9.652
2010-09-29 16:00:00,LAKE,3.302
2010-09-29 17:00:00,LAKE,2.032
2010-09-29 18:00:00,LAKE,1.524
2010-09-29 19:00:00,LAKE,2.794
2010-09-29 20:00:00,LAKE,2.032
2010-09-29 21:00:00,LAKE,2.286
2010-09-29 22:00:00,LAKE,2.032
2010-09-29 23:00:00,LAKE,5.588
2010-09-30 00:00:00,LAKE,2.54
2010-09-30 01:00:00,LAKE,4.064
2010-09-30 02:00:00,LAKE,1.778
2010-09-30 03:00:00,LAKE,4.572
2010-09-30 03:23:00,LAKE,0.762
2010-09-30 04:00:00,LAKE,6.096
2010-09-30 05:00:00,LAKE,11.176
2010-09-30 05:20:00,LAKE,0.762
2010-09-30 05:22:00,LAKE,0.762
2010-09-30 06:00:00,LAKE,10.922
2010-09-30 07:00:00,LAKE,1.27
2010-10-14 08:37:00,LAKE,0.762
2010-10-14 08:43:00,LAKE,0.762
2010-10-14 09:00:00,LAKE,7.112
2010-10-14 10:00:00,LAKE,5.08
2010-10-20 13:00:00,LAKE,0.762
2010-10-25 14:00:00,LAKE,1.016
2010-10-26 04:31:00,LAKE,0.762
2010-10-26 04:32:00,LAKE,0.762
2010-10-26 05:00:00,LAKE,4.064
2010-10-28 00:00:00,LAKE,0.762
2010-11-04 09:00:00,LAKE,0.762
2010-11-04 11:00:00,LAKE,2.54
2010-11-04 12:00:00,LAKE,4.318
2010-11-04 13:00:00,LAKE,1.524
2010-11-04 14:00:00,LAKE,1.016
2010-11-06 12:00:00,LAKE,0.762
2010-11-16 11:00:00,LAKE,0.762
2010-11-16 12:00:00,LAKE,1.016
2010-11-17 01:00:00,LAKE,3.302
2010-12-01 05:00:00,LAKE,1.778
2010-12-05 12:00:00,LAKE,3.048
2010-12-11 14:00:00,LAKE,0.762
2010-12-11 15:00:00,LAKE,0.762
2010-12-11 16:00:00,LAKE,0.762
2010-12-12 11:00:00,LAKE,2.032
2010-12-12 12:00:00,LAKE,2.54
2010-12-12 13:00:00,LAKE,1.778
2010-12-12 17:00:00,LAKE,1.27
2010-12-16 11:00:00,LAKE,1.27
2010-12-16 12:00:00,LAKE,1.524
2010-12-16 13:00:00,LAKE,0.762
2010-12-16 14:00:00,LAKE,0.762
2010-12-16 15:00:00,LAKE,1.016
2010-12-16 16:00:00,LAKE,0.762
2010-12-16 19:00:00,LAKE,0.762
2010-12-16 20:00:00,LAKE,1.016
2010-12-16 21:00:00,LAKE,1.778
2010-12-16 22:00:00,LAKE,2.032
2010-12-16 23:00:00,LAKE,2.286
2010-12-17 00:00:00,LAKE,1.27
2010-12-17 01:00:00,LAKE,1.524
