ob,station,precip
2011-01-01 20:00:00,LAKE,3.302
2011-01-01 21:00:00,LAKE,2.032
2011-01-02 09:00:00,LAKE,1.27
2011-01-02 10:24:00,LAKE,0.762
2011-01-02 11:00:00,LAKE,2.032
2011-01-02 16:00:00,LAKE,0.762
2011-01-06 04:00:00,LAKE,0.762
2011-01-12 11:00:00,LAKE,0.762
2011-01-12 13:00:00,LAKE,1.27
2011-01-17 20:00:00,LAKE,0.762
2011-01-25 23:00:00,LAKE,0.762
2011-01-26 00:00:00,LAKE,1.778
2011-01-26 01:00:00,LAKE,2.032
2011-01-26 02:00:00,LAKE,0.762
2011-01-26 03:00:00,LAKE,0.762
2011-01-26 11:00:00,LAKE,1.016
2011-02-02 02:00:00,LAKE,1.524
2011-02-02 03:00:00,LAKE,2.286
2011-02-04 08:00:00,LAKE,0.762
2011-02-04 13:00:00,LAKE,0.762
2011-02-04 14:00:00,LAKE,1.016
2011-02-04 15:00:00,LAKE,0.762
2011-02-04 16:00:00,LAKE,1.27
2011-02-04 17:00:00,LAKE,2.032
2011-02-04 18:00:00,LAKE,2.794
2011-02-04 19:00:00,LAKE,1.524
2011-02-04 20:00:00,LAKE,0.762
2011-02-05 07:00:00,LAKE,1.016
2011-02-05 08:00:00,LAKE,3.81
2011-02-05 09:00:00,LAKE,3.302
2011-02-05 10:00:00,LAKE,2.032
2011-02-28 18:57:00,LAKE,1.778
2011-02-28 18:58:00,LAKE,1.524
2011-02-28 18:59:00,LAKE,0.762
2011-02-28 19:00:00,LAKE,8.89
2011-02-28 20:00:00,LAKE,4.318
2011-02-28 21:00:00,LAKE,5.588
2011-02-28 22:00:00,LAKE,1.524
2011-03-06 11:00:00,LAKE,1.016
2011-03-06 12:20:00,LAKE,1.27
2011-03-06 12:21:00,LAKE,1.27
2011-03-06 12:22:00,LAKE,1.016
2011-03-06 12:23:00,LAKE,0.762
2011-03-06 13:00:00,LAKE,10.922
2011-03-06 14:00:00,LAKE,0.762
2011-03-06 17:00:00,LAKE,1.27
2011-03-06 17:01:00,LAKE,1.27
2011-03-06 17:02:00,LAKE,2.286
2011-03-06 17:03:00,LAKE,1.524
2011-03-06 18:00:00,LAKE,8.89
2011-03-09 23:00:00,LAKE,2.032
2011-03-10 01:00:00,LAKE,1.27
2011-03-10 02:00:00,LAKE,1.27
2011-03-10 03:00:00,LAKE,0.762
2011-03-10 05:00:00,LAKE,1.778
2011-03-10 06:00:00,LAKE,2.794
2011-03-10 15:00:00,LAKE,1.016
2011-03-10 17:00:00,LAKE,1.524
2011-03-16 03:00:00,LAKE,0.762
2011-03-23 23:00:00,LAKE,0.762
2011-03-24 00:00:00,LAKE,3.302
2011-03-24 01:00:00,LAKE,1.27
2011-03-26 20:00:00,LAKE,0.762
2011-03-26 21:00:00,LAKE,2.032
2011-03-26 22:00:00,LAKE,1.524
2011-03-26 23:00:00,LAKE,1.778
2011-03-27 00:00:00,LAKE,1.524
2011-03-30 10:00:00,LAKE,4.572
2011-03-30 11:00:00,LAKE,6.096
2011-03-30 12:00:00,LAKE,2.794
2011-03-30 13:00:00,LAKE,2.54
2011-04-05 03:10:00,LAKE,0.762
2011-04-05 03:11:00,LAKE,1.016
2011-04-05 03:12:00,LAKE,1.27
2011-04-05 03:13:00,LAKE,0.762
2011-04-05 04:00:00,LAKE,6.096
2011-04-05 05:00:00,LAKE,1.778
2011-04-05 06:00:00,LAKE,2.032
2011-04-05 09:00:00,LAKE,0.762
2011-04-08 22:00:00,LAKE,1.016
2011-04-08 23:00:00,LAKE,1.016
2011-04-08 23:24:00,LAKE,1.016
2011-04-09 00:00:00,LAKE,3.048
2011-04-09 01:00:00,LAKE,1.016
2011-04-09 18:54:00,LAKE,0.762
2011-04-09 18:56:00,LAKE,0.762
2011-04-09 19:00:00,LAKE,7.874
2011-04-09 19:00:00,LAKE,1.27
2011-04-09 19:01:00,LAKE,1.016
2011-04-09 19:02:00,LAKE,0.762
2011-04-09 19:04:00,LAKE,0.762
2011-04-09 19:05:00,LAKE,0.762
2011-04-09 19:08:00,LAKE,0.762
2011-04-09 20:00:00,LAKE,10.16
2011-04-09 22:00:00,LAKE,3.556
2011-04-09 23:00:00,LAKE,3.048
2011-04-16 14:51:00,LAKE,1.27
2011-04-16 14:52:00,LAKE,0.762
2011-04-16 14:53:00,LAKE,0.762
2011-04-16 15:00:00,LAKE,4.318
2011-04-16 15:14:00,LAKE,0.762
2011-04-16 15:19:00,LAKE,1.27
2011-04-16 15:20:00,LAKE,1.778
2011-04-16 15:21:00,LAKE,1.016
2011-04-16 16:00:00,LAKE,10.922
2011-04-22 13:00:00,LAKE,4.064
2011-04-22 14:00:00,LAKE,3.302
2011-04-22 19:00:00,LAKE,0.762
2011-04-26 11:32:00,LAKE,0.762
2011-04-26 11:33:00,LAKE,1.778
2011-04-26 11:34:00,LAKE,1.778
2011-04-26 11:35:00,LAKE,1.27
2011-04-26 11:36:00,LAKE,0.762
2011-04-26 12:00:00,LAKE,7.874
2011-04-26 17:00:00,LAKE,1.016
