ob,station,precip
2014-08-02 14:00:00,LAKE,25.146
2014-08-02 15:00:00,LAKE,3.81
2014-08-09 02:00:00,LAKE,1.016
2014-08-09 05:00:00,LAKE,1.524
2014-08-09 06:00:00,LAKE,2.032
2014-08-09 07:00:00,LAKE,2.032
2014-08-09 08:00:00,LAKE,0.762
2014-08-09 11:34:00,LAKE,0.762
2014-08-09 12:00:00,LAKE,4.826
2014-08-09 13:00:00,LAKE,6.604
2014-08-09 13:42:00,LAKE,0.762
2014-08-09 14:00:00,LAKE,12.192
2014-08-09 15:00:00,LAKE,1.778
2014-08-09 15:17:00,LAKE,0.762
2014-08-09 16:00:00,LAKE,5.334
2014-08-09 22:00:00,LAKE,2.286
2014-08-09 23:00:00,LAKE,1.524
2014-08-10 00:00:00,LAKE,1.27
2014-08-10 00:28:00,LAKE,0.762
2014-08-10 00:29:00,LAKE,1.016
2014-08-10 01:00:00,LAKE,6.858
2014-08-11 18:00:00,LAKE,0.762
2014-08-11 19:00:00,LAKE,1.016
2014-08-11 20:00:00,LAKE,3.048
2014-08-11 21:00:00,LAKE,5.334
2014-08-11 23:00:00,LAKE,0.762
2014-08-12 18:28:00,LAKE,0.762
2014-08-12 18:43:00,LAKE,0.762
2014-08-12 18:44:00,LAKE,1.016
2014-08-12 18:45:00,LAKE,0.762
2014-08-12 19:00:00,LAKE,9.144
2014-08-12 19:27:00,LAKE,1.016
2014-08-12 19:28:00,LAKE,1.778
2014-08-12 19:29:00,LAKE,1.27
2014-08-12 19:30:00,LAKE,1.016
2014-08-12 19:31:00,LAKE,1.016
2014-08-12 19:32:00,LAKE,1.016
2014-08-12 19:33:00,LAKE,0.762
2014-08-12 19:35:00,LAKE,1.016
2014-08-12 19:36:00,LAKE,1.016
2014-08-12 19:51:00,LAKE,0.762
2014-08-12 19:52:00,LAKE,0.762
2014-08-12 19:53:00,LAKE,0.762
2014-08-12 20:00:00,LAKE,20.32
2014-08-12 20:15:00,LAKE,0.762
2014-08-12 20:16:00,LAKE,0.762
2014-08-12 20:17:00,LAKE,0.762
2014-08-12 20:18:00,LAKE,0.762
2014-08-12 20:31:00,LAKE,0.762
2014-08-12 21:00:00,LAKE,14.732
2014-08-12 21:01:00,LAKE,0.762
2014-08-12 22:00:00,LAKE,3.81
2014-08-18 18:49:00,LAKE,0.762
2014-08-18 18:50:00,LAKE,1.016
2014-08-18 18:51:00,LAKE,0.762
2014-08-18 18:52:00,LAKE,1.016
2014-08-18 18:53:00,LAKE,1.016
2014-08-18 18:54:00,LAKE,0.762
2014-08-18 18:55:00,LAKE,0.762
2014-08-18 18:56:00,LAKE,0.762
2014-08-18 19:00:00,LAKE,8.128
2014-08-18 20:00:00,LAKE,4.064
2014-09-04 19:59:00,LAKE,1.27
2014-09-04 20:00:00,LAKE,1.27
2014-09-04 20:00:00,LAKE,1.524
2014-09-04 20:03:00,LAKE,0.762
2014-09-04 20:11:00,LAKE,0.762
2014-09-04 20:30:00,LAKE,1.016
2014-09-04 20:31:00,LAKE,0.762
2014-09-04 20:32:00,LAKE,1.016
2014-09-04 20:35:00,LAKE,0.762
2014-09-04 20:36:00,LAKE,0.762
2014-09-04 20:37:00,LAKE,1.016
2014-09-04 20:39:00,LAKE,0.762
2014-09-04 20:40:00,LAKE,1.778
2014-09-04 20:41:00,LAKE,1.27
2014-09-04 20:42:00,LAKE,1.016
2014-09-04 20:43:00,LAKE,0.762
2014-09-04 20:44:00,LAKE,1.27
2014-09-04 21:00:00,LAKE,26.416
2014-09-04 21:06:00,LAKE,0.762
2014-09-04 21:23:00,LAKE,0.762
2014-09-04 21:24:00,LAKE,1.27
2014-09-04 21:25:00,LAKE,1.27
2014-09-04 21:26:00,LAKE,1.016
2014-09-04 21:27:00,LAKE,1.27
2014-09-04 21:28:00,LAKE,1.27
2014-09-04 21:29:00,LAKE,1.016
2014-09-04 21:30:00,LAKE,0.762
2014-09-04 21:31:00,LAKE,1.016
2014-09-04 21:32:00,LAKE,0.762
2014-09-04 21:33:00,LAKE,1.27
2014-09-04 21:34:00,LAKE,1.016
2014-09-04 21:35:00,LAKE,0.762
2014-09-04 21:40:00,LAKE,0.762
2014-09-04 21:54:00,LAKE,0.762
2014-09-04 21:55:00,LAKE,1.524
2014-09-04 21:56:00,LAKE,1.016
2014-09-04 22:00:00,LAKE,34.544
2014-09-04 22:00:00,LAKE,0.762
2014-09-04 23:00:00,LAKE,3.81
2014-09-05 00:00:00,LAKE,1.27
2014-09-07 20:00:00,LAKE,1.016
2014-09-07 21:00:00,LAKE,0.762
2014-09-08 03:00:00,LAKE,4.064
2014-09-08 04:00:00,LAKE,5.842
2014-09-08 05:00:00,LAKE,5.588
2014-09-08 06:00:00,LAKE,11.176
2014-09-08 07:00:00,LAKE,5.842
2014-09-08 08:00:00,LAKE,1.27
2014-09-08 09:00:00,LAKE,1.778
2014-09-08 09:47:00,LAKE,0.762
2014-09-08 10:00:00,LAKE,5.842
2014-09-08 11:00:00,LAKE,2.032
2014-09-08 12:00:00,LAKE,0.762
2014-09-08 14:00:00,LAKE,3.556
2014-09-08 15:00:00,LAKE,9.144
2014-09-08 16:00:00,LAKE,2.54
2014-09-08 17:00:00,LAKE,2.794
2014-09-08 18:00:00,LAKE,2.032
2014-09-08 19:00:00,LAKE,2.032
2014-09-08 20:00:00,LAKE,0.762
2014-09-08 21:00:00,LAKE,1.27
2014-09-08 22:00:00,LAKE,5.08
2014-09-09 00:00:00,LAKE,1.27
2014-09-13 10:00:00,LAKE,0.762
2014-09-13 13:28:00,LAKE,0.762
2014-09-13 14:00:00,LAKE,2.032
2014-09-23 23:00:00,LAKE,1.016
2014-09-24 10:00:00,LAKE,0.762
2014-09-24 11:00:00,LAKE,2.032
2014-09-24 12:00:00,LAKE,3.048
2014-09-24 13:00:00,LAKE,5.842
2014-09-24 14:00:00,LAKE,4.064
2014-09-24 15:00:00,LAKE,2.794
2014-09-24 16:00:00,LAKE,1.524
2014-09-24 17:00:00,LAKE,4.572
2014-09-24 18:00:00,LAKE,2.286
2014-09-24 19:00:00,LAKE,1.016
2014-09-29 16:00:00,LAKE,0.762
2014-10-03 23:36:00,LAKE,1.016
2014-10-03 23:37:00,LAKE,1.27
2014-10-03 23:38:00,LAKE,1.27
2014-10-03 23:39:00,LAKE,1.016
2014-10-03 23:57:00,LAKE,1.27
2014-10-03 23:58:00,LAKE,1.016
2014-10-03 23:59:00,LAKE,1.27
2014-10-04 00:00:00,LAKE,13.716
2014-10-04 00:00:00,LAKE,1.016
2014-10-04 00:01:00,LAKE,1.016
2014-10-04 00:02:00,LAKE,1.016
2014-10-04 00:06:00,LAKE,0.762
2014-10-04 01:00:00,LAKE,4.826
2014-10-10 20:19:00,LAKE,1.016
2014-10-10 20:22:00,LAKE,1.524
2014-10-10 20:23:00,LAKE,1.27
2014-10-10 20:27:00,LAKE,0.762
2014-10-10 20:29:00,LAKE,0.762
2014-10-10 20:30:00,LAKE,0.762
2014-10-10 20:31:00,LAKE,1.27
2014-10-10 20:48:00,LAKE,0.762
2014-10-10 20:49:00,LAKE,1.016
2014-10-10 20:50:00,LAKE,0.762
2014-10-10 20:51:00,LAKE,0.762
2014-10-10 20:54:00,LAKE,0.762
2014-10-10 21:00:00,LAKE,17.272
2014-10-10 21:01:00,LAKE,0.762
2014-10-10 22:00:00,LAKE,7.62
2014-10-11 00:00:00,LAKE,1.016
2014-10-11 16:40:00,LAKE,1.016
2014-10-11 16:41:00,LAKE,0.762
2014-10-11 16:42:00,LAKE,1.016
2014-10-11 16:43:00,LAKE,0.762
2014-10-11 16:44:00,LAKE,0.762
2014-10-11 16:45:00,LAKE,1.016
2014-10-11 16:46:00,LAKE,1.016
2014-10-11 16:47:00,LAKE,0.762
2014-10-11 17:00:00,LAKE,10.668
2014-10-14 09:00:00,LAKE,1.016
2014-10-14 11:00:00,LAKE,2.032
2014-10-14 11:15:00,LAKE,0.762
2014-10-14 12:00:00,LAKE,3.302
2014-10-14 14:15:00,LAKE,0.762
2014-10-14 14:17:00,LAKE,0.762
2014-10-14 14:20:00,LAKE,1.27
2014-10-14 14:21:00,LAKE,0.762
2014-10-14 14:22:00,LAKE,0.762
2014-10-14 14:24:00,LAKE,0.762
2014-10-14 14:25:00,LAKE,1.27
2014-10-14 14:26:00,LAKE,1.524
2014-10-14 14:27:00,LAKE,1.524
2014-10-14 14:29:00,LAKE,1.016
2014-10-14 14:30:00,LAKE,1.27
2014-10-14 14:31:00,LAKE,1.778
2014-10-14 14:32:00,LAKE,1.016
2014-10-14 14:33:00,LAKE,0.762
2014-10-14 14:34:00,LAKE,1.016
2014-10-14 14:35:00,LAKE,1.27
2014-10-14 14:36:00,LAKE,1.016
2014-10-14 15:00:00,LAKE,23.622
2014-10-15 03:10:00,LAKE,0.762
2014-10-15 03:11:00,LAKE,0.762
2014-10-15 03:12:00,LAKE,1.016
2014-10-15 03:13:00,LAKE,1.778
2014-10-15 03:14:00,LAKE,0.762
2014-10-15 03:18:00,LAKE,0.762
2014-10-15 03:21:00,LAKE,0.762
2014-10-15 03:37:00,LAKE,1.016
2014-10-15 03:38:00,LAKE,1.016
2014-10-15 03:39:00,LAKE,1.778
2014-10-15 03:40:00,LAKE,2.032
2014-10-15 03:41:00,LAKE,0.762
2014-10-15 03:42:00,LAKE,1.016
2014-10-15 03:43:00,LAKE,0.762
2014-10-15 03:44:00,LAKE,1.27
2014-10-15 03:45:00,LAKE,0.762
2014-10-15 04:00:00,LAKE,23.114
2014-10-15 05:00:00,LAKE,0.762
2014-10-15 08:00:00,LAKE,5.842
2014-10-15 09:00:00,LAKE,2.54
2014-10-15 10:00:00,LAKE,2.032
2014-10-15 11:00:00,LAKE,3.048
