ob,station,precip
2007-02-25 13:36:00,LAKE,0.01
2007-02-25 13:41:00,LAKE,0.01
2007-02-25 13:44:00,LAKE,0.01
2007-02-25 13:47:00,LAKE,0.01
2007-02-25 13:50:00,LAKE,0.01
2007-02-25 13:53:00,LAKE,0.01
2007-02-25 13:56:00,LAKE,0.01
2007-02-25 13:58:00,LAKE,0.01
2007-02-25 14:00:00,LAKE,0.1
2007-02-25 14:03:00,LAKE,0.01
2007-02-25 14:10:00,LAKE,0.01
2007-02-25 14:18:00,LAKE,0.01
2007-02-25 14:24:00,LAKE,0.01
2007-02-25 14:27:00,LAKE,0.01
2007-02-25 14:30:00,LAKE,0.01
2007-02-25 14:33:00,LAKE,0.01
2007-02-25 14:36:00,LAKE,0.01
2007-02-25 14:38:00,LAKE,0.01
2007-02-25 14:49:00,LAKE,0.01
2007-02-25 14:59:00,LAKE,0.01
2007-02-25 15:00:00,LAKE,0.11
2007-02-25 15:03:00,LAKE,0.01
2007-02-25 15:06:00,LAKE,0.01
2007-02-25 15:10:00,LAKE,0.01
2007-02-25 15:13:00,LAKE,0.01
2007-02-25 15:19:00,LAKE,0.01
2007-02-25 15:27:00,LAKE,0.01
2007-02-25 15:36:00,LAKE,0.01
2007-02-25 16:00:00,LAKE,0.07
2007-02-25 16:14:00,LAKE,0.01
2007-02-25 16:20:00,LAKE,0.01
2007-02-25 16:28:00,LAKE,0.01
2007-02-25 16:35:00,LAKE,0.01
2007-02-25 16:47:00,LAKE,0.01
2007-02-25 16:52:00,LAKE,0.01
2007-02-25 16:56:00,LAKE,0.01
2007-02-25 17:00:00,LAKE,0.07
2007-02-25 17:01:00,LAKE,0.01
2007-02-25 17:03:00,LAKE,0.01
2007-02-25 17:04:00,LAKE,0.01
2007-02-25 17:06:00,LAKE,0.01
2007-02-25 17:08:00,LAKE,0.01
2007-02-25 17:11:00,LAKE,0.01
2007-02-25 17:13:00,LAKE,0.01
2007-02-25 17:18:00,LAKE,0.01
2007-02-25 17:20:00,LAKE,0.01
2007-02-25 17:22:00,LAKE,0.01
2007-02-25 17:26:00,LAKE,0.01
2007-02-25 18:00:00,LAKE,0.11
2007-02-25 18:15:00,LAKE,0.01
2007-02-25 19:00:00,LAKE,0.01
2007-02-25 19:16:00,LAKE,0.01
2007-02-25 19:17:00,LAKE,0.01
2007-02-25 19:45:00,LAKE,0.01
2007-02-25 20:00:00,LAKE,0.03
2007-03-01 20:30:00,LAKE,0.01
2007-03-01 21:00:00,LAKE,0.01
2007-03-01 21:28:00,LAKE,0.01
2007-03-01 21:36:00,LAKE,0.01
2007-03-01 21:47:00,LAKE,0.01
2007-03-01 21:56:00,LAKE,0.01
2007-03-01 22:00:00,LAKE,0.04
2007-03-01 22:04:00,LAKE,0.01
2007-03-01 22:14:00,LAKE,0.01
2007-03-01 22:28:00,LAKE,0.01
2007-03-01 22:42:00,LAKE,0.01
2007-03-01 22:45:00,LAKE,0.01
2007-03-01 22:52:00,LAKE,0.01
2007-03-01 23:00:00,LAKE,0.06
2007-03-01 23:13:00,LAKE,0.01
2007-03-01 23:15:00,LAKE,0.01
2007-03-01 23:17:00,LAKE,0.01
2007-03-01 23:21:00,LAKE,0.01
2007-03-01 23:29:00,LAKE,0.01
2007-03-01 23:40:00,LAKE,0.01
2007-03-01 23:43:00,LAKE,0.01
2007-03-01 23:44:00,LAKE,0.01
2007-03-01 23:46:00,LAKE,0.01
2007-03-01 23:49:00,LAKE,0.01
2007-03-01 23:54:00,LAKE,0.01
2007-03-01 23:57:00,LAKE,0.01
2007-03-01 23:59:00,LAKE,0.01
2007-03-02 00:00:00,LAKE,0.13
2007-03-02 00:05:00,LAKE,0.01
2007-03-02 00:14:00,LAKE,0.01
2007-03-02 00:16:00,LAKE,0.01
2007-03-02 00:18:00,LAKE,0.01
2007-03-02 00:22:00,LAKE,0.01
2007-03-02 00:24:00,LAKE,0.01
2007-03-02 00:29:00,LAKE,0.01
2007-03-02 00:33:00,LAKE,0.01
2007-03-02 00:36:00,LAKE,0.01
2007-03-02 00:38:00,LAKE,0.01
2007-03-02 00:39:00,LAKE,0.01
2007-03-02 00:40:00,LAKE,0.01
2007-03-02 00:41:00,LAKE,0.02
2007-03-02 00:43:00,LAKE,0.01
2007-03-02 00:45:00,LAKE,0.01
2007-03-02 00:47:00,LAKE,0.01
2007-03-02 00:57:00,LAKE,0.01
2007-03-02 01:00:00,LAKE,0.18
2007-03-02 01:07:00,LAKE,0.01
2007-03-02 01:12:00,LAKE,0.01
2007-03-02 01:30:00,LAKE,0.01
2007-03-02 01:33:00,LAKE,0.01
2007-03-02 01:38:00,LAKE,0.01
2007-03-02 02:00:00,LAKE,0.05
2007-03-02 02:44:00,LAKE,0.01
2007-03-02 02:47:00,LAKE,0.01
2007-03-02 02:56:00,LAKE,0.01
2007-03-02 03:00:00,LAKE,0.03
2007-03-02 03:25:00,LAKE,0.01
2007-03-02 03:47:00,LAKE,0.01
2007-03-02 04:00:00,LAKE,0.02
2007-03-02 04:04:00,LAKE,0.01
2007-03-02 04:38:00,LAKE,0.01
2007-03-02 04:40:00,LAKE,0.02
2007-03-02 04:41:00,LAKE,0.01
2007-03-02 04:42:00,LAKE,0.01
2007-03-02 04:43:00,LAKE,0.01
2007-03-02 04:44:00,LAKE,0.02
2007-03-02 04:45:00,LAKE,0.02
2007-03-02 04:46:00,LAKE,0.01
2007-03-02 04:47:00,LAKE,0.03
2007-03-02 04:48:00,LAKE,0.04
2007-03-02 04:49:00,LAKE,0.04
2007-03-02 04:50:00,LAKE,0.04
2007-03-02 04:51:00,LAKE,0.03
2007-03-02 04:52:00,LAKE,0.05
2007-03-02 04:53:00,LAKE,0.05
2007-03-02 04:54:00,LAKE,0.03
2007-03-02 04:55:00,LAKE,0.03
2007-03-02 04:56:00,LAKE,0.01
2007-03-02 04:58:00,LAKE,0.01
2007-03-02 04:59:00,LAKE,0.01
2007-03-02 05:00:00,LAKE,0.49
2007-03-02 05:02:00,LAKE,0.01
2007-03-02 06:00:00,LAKE,0.01
2007-03-16 05:33:00,LAKE,0.01
2007-03-16 05:34:00,LAKE,0.01
2007-03-16 06:00:00,LAKE,0.02
2007-03-16 06:03:00,LAKE,0.01
2007-03-16 06:10:00,LAKE,0.01
2007-03-16 06:15:00,LAKE,0.01
2007-03-16 06:18:00,LAKE,0.01
2007-03-16 06:19:00,LAKE,0.01
2007-03-16 06:22:00,LAKE,0.01
2007-03-16 06:25:00,LAKE,0.01
2007-03-16 06:28:00,LAKE,0.01
2007-03-16 06:32:00,LAKE,0.01
2007-03-16 06:36:00,LAKE,0.01
2007-03-16 06:41:00,LAKE,0.01
2007-03-16 06:44:00,LAKE,0.01
2007-03-16 06:50:00,LAKE,0.01
2007-03-16 07:00:00,LAKE,0.13
2007-03-16 07:20:00,LAKE,0.01
2007-03-16 07:21:00,LAKE,0.01
2007-03-16 07:22:00,LAKE,0.01
2007-03-16 07:24:00,LAKE,0.01
2007-03-16 07:25:00,LAKE,0.01
2007-03-16 07:26:00,LAKE,0.01
2007-03-16 07:27:00,LAKE,0.01
2007-03-16 07:28:00,LAKE,0.01
2007-03-16 07:29:00,LAKE,0.01
2007-03-16 07:31:00,LAKE,0.01
2007-03-16 07:32:00,LAKE,0.01
2007-03-16 07:33:00,LAKE,0.01
2007-03-16 07:36:00,LAKE,0.01
2007-03-16 07:38:00,LAKE,0.01
2007-03-16 07:40:00,LAKE,0.01
2007-03-16 07:50:00,LAKE,0.01
2007-03-16 07:59:00,LAKE,0.01
2007-03-16 08:00:00,LAKE,0.17
2007-03-16 08:03:00,LAKE,0.01
2007-03-16 08:07:00,LAKE,0.01
2007-03-16 08:09:00,LAKE,0.01
2007-03-16 08:11:00,LAKE,0.01
2007-03-16 08:12:00,LAKE,0.01
2007-03-16 08:13:00,LAKE,0.01
2007-03-16 08:15:00,LAKE,0.01
2007-03-16 08:16:00,LAKE,0.01
2007-03-16 08:17:00,LAKE,0.01
2007-03-16 08:18:00,LAKE,0.01
2007-03-16 08:20:00,LAKE,0.01
2007-03-16 08:22:00,LAKE,0.01
2007-03-16 08:23:00,LAKE,0.01
2007-03-16 08:24:00,LAKE,0.01
2007-03-16 08:25:00,LAKE,0.01
2007-03-16 08:26:00,LAKE,0.01
2007-03-16 08:27:00,LAKE,0.01
2007-03-16 08:28:00,LAKE,0.01
2007-03-16 08:32:00,LAKE,0.01
2007-03-16 08:34:00,LAKE,0.01
2007-03-16 08:36:00,LAKE,0.01
2007-03-16 08:39:00,LAKE,0.01
2007-03-16 08:41:00,LAKE,0.01
2007-03-16 08:43:00,LAKE,0.01
2007-03-16 08:44:00,LAKE,0.01
2007-03-16 08:45:00,LAKE,0.01
2007-03-16 08:49:00,LAKE,0.01
2007-03-16 08:52:00,LAKE,0.01
2007-03-16 08:55:00,LAKE,0.01
2007-03-16 08:56:00,LAKE,0.01
2007-03-16 08:58:00,LAKE,0.01
2007-03-16 09:00:00,LAKE,0.31
2007-03-16 09:00:00,LAKE,0.02
2007-03-16 09:01:00,LAKE,0.02
2007-03-16 09:02:00,LAKE,0.02
2007-03-16 09:03:00,LAKE,0.03
2007-03-16 09:04:00,LAKE,0.03
2007-03-16 09:05:00,LAKE,0.02
2007-03-16 09:06:00,LAKE,0.01
2007-03-16 09:07:00,LAKE,0.02
2007-03-16 09:08:00,LAKE,0.02
2007-03-16 09:09:00,LAKE,0.01
2007-03-16 09:10:00,LAKE,0.01
2007-03-16 09:11:00,LAKE,0.01
2007-03-16 09:13:00,LAKE,0.01
2007-03-16 09:15:00,LAKE,0.01
2007-03-16 09:17:00,LAKE,0.01
2007-03-16 09:21:00,LAKE,0.01
2007-03-16 09:25:00,LAKE,0.01
2007-03-16 09:37:00,LAKE,0.01
2007-03-16 09:50:00,LAKE,0.01
2007-03-16 09:53:00,LAKE,0.01
2007-03-16 09:55:00,LAKE,0.01
2007-03-16 09:56:00,LAKE,0.01
2007-03-16 09:57:00,LAKE,0.01
2007-03-16 09:59:00,LAKE,0.01
2007-03-16 10:00:00,LAKE,0.34
2007-03-16 10:01:00,LAKE,0.01
2007-03-16 10:03:00,LAKE,0.01
2007-03-16 10:07:00,LAKE,0.01
2007-03-16 10:11:00,LAKE,0.01
2007-03-16 10:17:00,LAKE,0.01
2007-03-16 10:21:00,LAKE,0.01
2007-03-16 10:25:00,LAKE,0.01
2007-03-16 10:31:00,LAKE,0.01
2007-03-16 10:40:00,LAKE,0.01
2007-03-16 10:51:00,LAKE,0.01
2007-03-16 10:55:00,LAKE,0.01
