ob,precip
2015-01-18 03:28:00,0.01
2015-01-18 03:32:00,0.01
2015-01-18 03:37:00,0.01
2015-01-18 03:43:00,0.01
2015-01-18 03:45:00,0.01
2015-01-18 03:48:00,0.01
2015-01-18 03:51:00,0.01
2015-01-18 03:54:00,0.01
2015-01-18 03:57:00,0.01
2015-01-18 04:00:00,0.2
2015-01-18 04:19:00,0.01
2015-01-18 04:23:00,0.01
2015-01-18 04:25:00,0.01
2015-01-18 04:28:00,0.01
2015-01-18 04:39:00,0.01
2015-01-18 04:58:00,0.01
2015-01-18 05:00:00,0.1
2015-01-18 05:01:00,0.01
2015-01-18 05:02:00,0.01
2015-01-18 05:04:00,0.01
2015-01-18 05:05:00,0.01
2015-01-18 05:07:00,0.01
2015-01-18 05:08:00,0.01
2015-01-18 05:09:00,0.01
2015-01-18 05:10:00,0.01
2015-01-18 05:11:00,0.01
2015-01-18 05:13:00,0.01
2015-01-18 05:14:00,0.01
2015-01-18 05:15:00,0.01
2015-01-18 05:17:00,0.01
2015-01-18 05:19:00,0.01
2015-01-18 05:20:00,0.01
2015-01-18 05:21:00,0.01
2015-01-18 05:22:00,0.01
2015-01-18 05:24:00,0.01
2015-01-18 05:25:00,0.01
2015-01-18 05:26:00,0.01
2015-01-18 05:27:00,0.01
2015-01-18 05:28:00,0.01
2015-01-18 05:29:00,0.01
2015-01-18 05:30:00,0.01
2015-01-18 05:31:00,0.01
2015-01-18 05:32:00,0.01
2015-01-18 05:33:00,0.01
2015-01-18 05:34:00,0.01
2015-01-18 05:35:00,0.01
2015-01-18 05:36:00,0.02
2015-01-18 05:37:00,0.02
2015-01-18 05:39:00,0.01
2015-01-18 05:40:00,0.01
2015-01-18 05:42:00,0.01
2015-01-18 05:45:00,0.01
2015-01-18 05:50:00,0.01
2015-01-18 05:52:00,0.01
2015-01-18 05:54:00,0.01
2015-01-18 05:55:00,0.01
2015-01-18 05:56:00,0.01
2015-01-18 05:59:00,0.01
2015-01-18 06:00:00,0.4
2015-01-18 06:04:00,0.01
2015-01-18 06:09:00,0.01
2015-01-18 06:14:00,0.01
2015-01-18 06:27:00,0.01
2015-01-18 06:36:00,0.01
2015-01-18 06:41:00,0.01
2015-01-18 06:55:00,0.01
2015-01-18 07:00:00,0.1
2015-01-18 07:04:00,0.01
2015-01-18 07:16:00,0.01
2015-01-18 07:24:00,0.02
2015-01-18 07:25:00,0.01
2015-01-18 07:27:00,0.01
2015-01-18 07:31:00,0.01
2015-01-18 07:34:00,0.01
2015-01-18 07:36:00,0.01
2015-01-18 07:38:00,0.01
2015-01-18 07:40:00,0.01
2015-01-18 07:43:00,0.01
2015-01-18 07:48:00,0.01
2015-01-18 08:00:00,0.1
2015-01-18 08:23:00,0.01
2015-01-18 08:29:00,0.01
2015-01-18 08:33:00,0.01
2015-01-18 08:42:00,0.01
2015-01-23 12:04:00,0.01
2015-01-23 12:13:00,0.01
2015-01-23 12:28:00,0.01
2015-01-23 12:41:00,0.01
2015-01-23 12:52:00,0.01
2015-01-23 13:00:00,0.05
2015-01-23 13:09:00,0.01
2015-01-23 13:20:00,0.01
2015-01-23 13:32:00,0.01
2015-01-23 13:39:00,0.01
2015-01-23 13:46:00,0.01
2015-01-23 14:00:00,0.05
2015-01-23 14:01:00,0.01
2015-01-23 14:11:00,0.01
2015-01-23 14:15:00,0.01
2015-01-23 14:21:00,0.01
2015-01-23 14:28:00,0.01
2015-01-23 14:37:00,0.01
2015-01-23 14:51:00,0.01
2015-01-23 15:00:00,0.07
2015-01-23 15:10:00,0.01
2015-01-23 15:18:00,0.01
2015-01-23 15:23:00,0.01
2015-01-23 15:27:00,0.01
2015-01-23 15:30:00,0.01
2015-01-23 15:35:00,0.01
2015-01-23 15:40:00,0.01
2015-01-23 15:49:00,0.01
2015-01-23 15:58:00,0.01
2015-01-23 16:00:00,0.09
2015-01-23 16:17:00,0.01
2015-01-23 16:37:00,0.01
2015-01-23 17:00:00,0.02
2015-01-23 17:08:00,0.01
2015-01-23 17:25:00,0.01
2015-01-23 17:37:00,0.01
2015-01-23 17:43:00,0.01
2015-01-23 17:46:00,0.01
2015-01-23 17:51:00,0.01
2015-01-23 18:00:00,0.06
2015-01-23 18:03:00,0.01
2015-01-23 18:12:00,0.01
2015-01-23 18:22:00,0.01
2015-01-23 18:30:00,0.01
2015-01-23 18:43:00,0.01
2015-01-23 19:00:00,0.05
2015-01-23 19:03:00,0.01
2015-01-23 19:23:00,0.01
2015-01-23 19:28:00,0.01
2015-01-23 19:41:00,0.01
2015-01-23 19:49:00,0.01
2015-01-23 19:55:00,0.01
2015-01-23 20:00:00,0.06
2015-01-23 20:05:00,0.01
2015-01-23 20:14:00,0.01
2015-01-23 20:20:00,0.01
2015-01-23 20:24:00,0.01
2015-01-23 20:27:00,0.01
2015-01-23 20:31:00,0.01
2015-01-23 20:34:00,0.01
2015-01-23 20:37:00,0.01
2015-01-23 20:42:00,0.01
2015-01-23 20:57:00,0.01
2015-01-23 21:00:00,0.1
2015-01-23 21:06:00,0.01
2015-01-23 21:14:00,0.01
2015-01-23 21:24:00,0.01
2015-01-23 21:33:00,0.01
2015-01-23 21:38:00,0.01
2015-01-23 21:42:00,0.01
2015-01-23 21:50:00,0.01
2015-01-23 21:54:00,0.01
2015-01-23 21:58:00,0.01
2015-01-23 22:00:00,0.09
2015-01-23 22:07:00,0.01
2015-01-23 22:18:00,0.01
2015-01-23 22:35:00,0.01
2015-01-23 22:39:00,0.01
2015-01-23 22:41:00,0.01
2015-01-23 22:44:00,0.01
2015-01-23 22:48:00,0.01
2015-01-23 22:54:00,0.01
2015-01-23 22:57:00,0.01
2015-01-23 23:00:00,0.09
2015-01-23 23:01:00,0.01
2015-01-23 23:06:00,0.01
2015-01-23 23:13:00,0.01
2015-01-23 23:14:00,0.01
2015-01-23 23:15:00,0.01
2015-01-23 23:16:00,0.01
2015-01-23 23:17:00,0.01
2015-01-23 23:19:00,0.01
2015-01-23 23:20:00,0.02
2015-01-23 23:22:00,0.02
2015-01-23 23:23:00,0.01
2015-01-23 23:24:00,0.02
2015-01-23 23:25:00,0.01
2015-01-23 23:26:00,0.01
2015-01-23 23:27:00,0.01
2015-01-23 23:28:00,0.01
2015-01-23 23:29:00,0.01
2015-01-23 23:30:00,0.01
2015-01-23 23:33:00,0.01
2015-01-23 23:35:00,0.01
2015-01-23 23:39:00,0.01
2015-01-23 23:43:00,0.01
2015-01-23 23:45:00,0.01
2015-01-23 23:48:00,0.01
2015-01-23 23:54:00,0.01
2015-01-24 00:00:00,0.28
2015-01-24 00:00:00,0.01
2015-01-24 00:11:00,0.01
2015-01-24 00:30:00,0.01
2015-01-24 00:53:00,0.01
2015-01-24 01:00:00,0.04
2015-01-24 01:13:00,0.01
2015-01-24 02:00:00,0.01
2015-01-24 02:32:00,0.01
2015-01-24 03:00:00,0.01
2015-01-24 03:19:00,0.01
2015-01-24 04:00:00,0.01
2015-01-24 04:41:00,0.01
2015-01-24 04:57:00,0.01
2015-01-24 05:00:00,0.02
2015-01-24 05:26:00,0.01
2015-01-24 05:32:00,0.01
2015-01-24 05:37:00,0.01
2015-01-24 05:41:00,0.01
2015-01-24 05:44:00,0.01
2015-01-24 05:58:00,0.01
2015-01-24 06:00:00,0.06
2015-01-24 06:25:00,0.01
2015-01-24 06:27:00,0.01
2015-01-24 06:29:00,0.01
2015-01-24 06:32:00,0.01
2015-01-24 06:34:00,0.01
2015-01-24 06:36:00,0.01
2015-01-24 06:41:00,0.01
2015-01-24 06:51:00,0.01
2015-01-24 06:53:00,0.01
2015-01-24 06:56:00,0.01
2015-01-24 07:00:00,0.1
2015-01-24 07:00:00,0.01
2015-01-24 07:14:00,0.01
2015-01-24 07:16:00,0.01
2015-01-24 07:19:00,0.01
2015-01-24 07:21:00,0.01
2015-01-24 07:22:00,0.01
2015-01-24 07:25:00,0.01
2015-01-24 07:27:00,0.01
2015-01-24 07:32:00,0.01
2015-01-24 07:35:00,0.01
2015-01-24 07:42:00,0.01
2015-01-24 07:51:00,0.01
2015-01-24 08:00:00,0.12
2015-01-24 08:00:00,0.01
2015-01-24 08:16:00,0.01
2015-01-24 09:00:00,0.02
2015-01-24 12:13:00,0.01
2015-01-24 12:19:00,0.01
2015-01-24 12:31:00,0.01
2015-01-24 13:00:00,0.03
2015-01-26 07:15:00,0.01
2015-01-26 07:51:00,0.01
2015-01-26 07:56:00,0.01
2015-01-26 08:00:00,0.03
2015-01-26 08:03:00,0.01
2015-01-26 08:33:00,0.01
