ob,station,precip
2009-01-02 11:01:00,LAKE,0.01
2009-01-02 12:00:00,LAKE,0.01
2009-01-02 12:08:00,LAKE,0.01
2009-01-02 12:55:00,LAKE,0.01
2009-01-02 13:00:00,LAKE,0.02
2009-01-02 13:26:00,LAKE,0.01
2009-01-02 14:00:00,LAKE,0.01
2009-01-02 15:29:00,LAKE,0.01
2009-01-02 16:00:00,LAKE,0.01
2009-01-03 09:28:00,LAKE,0.01
2009-01-03 10:00:00,LAKE,0.01
2009-01-04 05:44:00,LAKE,0.01
2009-01-04 05:47:00,LAKE,0.01
2009-01-04 05:50:00,LAKE,0.01
2009-01-04 06:00:00,LAKE,0.03
2009-01-04 06:23:00,LAKE,0.01
2009-01-04 06:39:00,LAKE,0.01
2009-01-04 06:50:00,LAKE,0.01
2009-01-04 07:00:00,LAKE,0.03
2009-01-04 07:04:00,LAKE,0.01
2009-01-04 07:16:00,LAKE,0.01
2009-01-04 07:17:00,LAKE,0.02
2009-01-04 07:18:00,LAKE,0.01
2009-01-04 07:19:00,LAKE,0.01
2009-01-04 07:22:00,LAKE,0.01
2009-01-04 07:23:00,LAKE,0.01
2009-01-04 07:24:00,LAKE,0.01
2009-01-04 07:27:00,LAKE,0.01
2009-01-04 07:41:00,LAKE,0.01
2009-01-04 07:46:00,LAKE,0.01
2009-01-04 07:52:00,LAKE,0.01
2009-01-04 07:58:00,LAKE,0.01
2009-01-04 08:00:00,LAKE,0.14
2009-01-04 08:46:00,LAKE,0.01
2009-01-04 08:57:00,LAKE,0.01
2009-01-04 09:00:00,LAKE,0.02
2009-01-04 09:10:00,LAKE,0.01
2009-01-04 09:17:00,LAKE,0.01
2009-01-04 09:20:00,LAKE,0.01
2009-01-04 09:24:00,LAKE,0.01
2009-01-04 09:32:00,LAKE,0.01
2009-01-04 09:54:00,LAKE,0.01
2009-01-04 09:59:00,LAKE,0.01
2009-01-04 10:00:00,LAKE,0.07
2009-01-04 10:04:00,LAKE,0.01
2009-01-04 10:19:00,LAKE,0.01
2009-01-04 11:00:00,LAKE,0.02
2009-01-06 02:25:00,LAKE,0.01
2009-01-06 02:55:00,LAKE,0.01
2009-01-06 03:00:00,LAKE,0.02
2009-01-06 03:12:00,LAKE,0.01
2009-01-06 03:26:00,LAKE,0.01
2009-01-06 03:55:00,LAKE,0.01
2009-01-06 04:00:00,LAKE,0.03
2009-01-06 04:15:00,LAKE,0.01
2009-01-06 04:18:00,LAKE,0.01
2009-01-06 04:21:00,LAKE,0.01
2009-01-06 04:23:00,LAKE,0.01
2009-01-06 04:25:00,LAKE,0.01
2009-01-06 04:26:00,LAKE,0.01
2009-01-06 04:28:00,LAKE,0.01
2009-01-06 04:30:00,LAKE,0.01
2009-01-06 04:32:00,LAKE,0.01
2009-01-06 04:34:00,LAKE,0.01
2009-01-06 04:37:00,LAKE,0.01
2009-01-06 04:39:00,LAKE,0.01
2009-01-06 04:42:00,LAKE,0.01
2009-01-06 04:46:00,LAKE,0.01
2009-01-06 04:49:00,LAKE,0.01
2009-01-06 04:53:00,LAKE,0.01
2009-01-06 04:56:00,LAKE,0.01
2009-01-06 05:00:00,LAKE,0.17
2009-01-06 05:00:00,LAKE,0.01
2009-01-06 05:02:00,LAKE,0.01
2009-01-06 05:03:00,LAKE,0.01
2009-01-06 05:05:00,LAKE,0.01
2009-01-06 05:10:00,LAKE,0.01
2009-01-06 05:11:00,LAKE,0.01
2009-01-06 05:12:00,LAKE,0.01
2009-01-06 05:13:00,LAKE,0.01
2009-01-06 05:14:00,LAKE,0.01
2009-01-06 05:16:00,LAKE,0.01
2009-01-06 05:17:00,LAKE,0.01
2009-01-06 05:18:00,LAKE,0.01
2009-01-06 05:19:00,LAKE,0.01
2009-01-06 05:21:00,LAKE,0.01
2009-01-06 05:23:00,LAKE,0.01
2009-01-06 05:25:00,LAKE,0.01
2009-01-06 05:27:00,LAKE,0.01
2009-01-06 05:31:00,LAKE,0.01
2009-01-06 05:37:00,LAKE,0.01
2009-01-06 05:40:00,LAKE,0.01
2009-01-06 05:41:00,LAKE,0.01
2009-01-06 05:42:00,LAKE,0.03
2009-01-06 05:43:00,LAKE,0.01
2009-01-06 05:44:00,LAKE,0.02
2009-01-06 05:45:00,LAKE,0.03
2009-01-06 05:46:00,LAKE,0.02
2009-01-06 05:47:00,LAKE,0.02
2009-01-06 05:49:00,LAKE,0.01
2009-01-06 05:50:00,LAKE,0.01
2009-01-06 05:52:00,LAKE,0.01
2009-01-06 05:55:00,LAKE,0.01
2009-01-06 05:57:00,LAKE,0.01
2009-01-06 05:58:00,LAKE,0.01
2009-01-06 05:59:00,LAKE,0.01
2009-01-06 06:00:00,LAKE,0.41
2009-01-06 06:00:00,LAKE,0.01
2009-01-06 06:01:00,LAKE,0.01
2009-01-06 06:02:00,LAKE,0.01
2009-01-06 06:03:00,LAKE,0.01
2009-01-06 06:04:00,LAKE,0.01
2009-01-06 06:06:00,LAKE,0.01
2009-01-06 06:10:00,LAKE,0.01
2009-01-06 06:14:00,LAKE,0.01
2009-01-06 06:19:00,LAKE,0.01
2009-01-06 06:24:00,LAKE,0.01
2009-01-06 06:26:00,LAKE,0.01
2009-01-06 06:28:00,LAKE,0.01
2009-01-06 06:30:00,LAKE,0.01
2009-01-06 06:31:00,LAKE,0.01
2009-01-06 06:32:00,LAKE,0.01
2009-01-06 06:37:00,LAKE,0.01
2009-01-06 06:38:00,LAKE,0.01
2009-01-06 06:41:00,LAKE,0.01
2009-01-06 06:42:00,LAKE,0.01
2009-01-06 06:45:00,LAKE,0.01
2009-01-06 06:50:00,LAKE,0.01
2009-01-06 06:56:00,LAKE,0.01
2009-01-06 07:00:00,LAKE,0.22
2009-01-06 07:03:00,LAKE,0.01
2009-01-06 07:17:00,LAKE,0.01
2009-01-06 07:25:00,LAKE,0.01
2009-01-06 07:37:00,LAKE,0.01
2009-01-06 07:47:00,LAKE,0.01
2009-01-06 08:00:00,LAKE,0.05
2009-01-06 08:05:00,LAKE,0.01
2009-01-06 08:09:00,LAKE,0.01
2009-01-06 08:11:00,LAKE,0.01
2009-01-06 08:14:00,LAKE,0.01
2009-01-06 08:23:00,LAKE,0.01
2009-01-06 08:35:00,LAKE,0.01
2009-01-06 08:52:00,LAKE,0.01
2009-01-06 09:00:00,LAKE,0.07
2009-01-06 09:07:00,LAKE,0.01
2009-01-06 09:15:00,LAKE,0.01
2009-01-06 09:25:00,LAKE,0.01
2009-01-06 09:34:00,LAKE,0.01
2009-01-06 09:41:00,LAKE,0.01
2009-01-06 09:47:00,LAKE,0.01
2009-01-06 09:51:00,LAKE,0.01
2009-01-06 10:00:00,LAKE,0.07
2009-01-06 10:02:00,LAKE,0.01
2009-01-06 10:08:00,LAKE,0.01
2009-01-06 10:19:00,LAKE,0.01
2009-01-06 10:30:00,LAKE,0.01
2009-01-06 11:00:00,LAKE,0.04
2009-01-06 11:24:00,LAKE,0.01
2009-01-06 11:51:00,LAKE,0.01
2009-01-06 12:00:00,LAKE,0.02
2009-01-06 12:17:00,LAKE,0.01
2009-01-06 13:00:00,LAKE,0.01
2009-01-06 13:19:00,LAKE,0.01
2009-01-06 13:55:00,LAKE,0.01
2009-01-06 14:00:00,LAKE,0.02
2009-01-06 14:04:00,LAKE,0.01
2009-01-06 14:34:00,LAKE,0.01
2009-01-06 15:00:00,LAKE,0.02
2009-01-06 15:26:00,LAKE,0.01
2009-01-06 16:00:00,LAKE,0.01
2009-01-07 01:39:00,LAKE,0.01
2009-01-07 02:00:00,LAKE,0.01
2009-01-07 08:31:00,LAKE,0.01
2009-01-07 08:32:00,LAKE,0.02
2009-01-07 08:33:00,LAKE,0.01
2009-01-07 08:34:00,LAKE,0.01
2009-01-07 08:37:00,LAKE,0.01
2009-01-07 08:39:00,LAKE,0.01
2009-01-07 08:49:00,LAKE,0.01
2009-01-07 09:00:00,LAKE,0.08
2009-01-07 17:09:00,LAKE,0.01
2009-01-07 17:11:00,LAKE,0.01
2009-01-07 18:00:00,LAKE,0.02
2009-01-07 18:33:00,LAKE,0.01
2009-01-07 19:00:00,LAKE,0.01
2009-01-11 02:23:00,LAKE,0.01
2009-01-11 03:00:00,LAKE,0.01
2009-01-11 04:34:00,LAKE,0.01
2009-01-11 04:45:00,LAKE,0.01
2009-01-11 04:51:00,LAKE,0.01
2009-01-11 05:00:00,LAKE,0.03
2009-01-11 05:17:00,LAKE,0.01
2009-01-11 05:40:00,LAKE,0.01
2009-01-11 06:00:00,LAKE,0.02
2009-01-11 08:11:00,LAKE,0.01
2009-01-11 09:00:00,LAKE,0.01
2009-01-18 12:11:00,LAKE,0.01
2009-01-18 12:38:00,LAKE,0.01
2009-01-18 13:00:00,LAKE,0.02
2009-01-18 13:08:00,LAKE,0.01
2009-01-18 14:00:00,LAKE,0.01
2009-01-18 14:14:00,LAKE,0.01
2009-01-18 15:00:00,LAKE,0.01
2009-01-18 15:15:00,LAKE,0.01
2009-01-18 16:00:00,LAKE,0.01
2009-01-18 16:00:00,LAKE,0.01
2009-01-18 16:12:00,LAKE,0.01
2009-01-18 17:00:00,LAKE,0.02
2009-01-18 20:27:00,LAKE,0.01
2009-01-18 21:00:00,LAKE,0.01
2009-01-19 22:18:00,LAKE,0.01
2009-01-19 23:00:00,LAKE,0.01
2009-01-19 23:06:00,LAKE,0.01
2009-01-20 00:00:00,LAKE,0.01
2009-01-22 10:30:00,LAKE,0.01
2009-01-22 10:39:00,LAKE,0.01
2009-01-22 11:00:00,LAKE,0.02
2009-01-22 18:17:00,LAKE,0.01
2009-01-22 19:00:00,LAKE,0.01
2009-01-27 13:13:00,LAKE,0.01
2009-01-27 13:24:00,LAKE,0.01
2009-01-27 13:42:00,LAKE,0.01
2009-01-27 14:00:00,LAKE,0.03
2009-01-27 14:19:00,LAKE,0.01
2009-01-27 15:00:00,LAKE,0.01
2009-01-27 18:38:00,LAKE,0.01
2009-01-27 19:00:00,LAKE,0.01
2009-01-28 06:23:00,LAKE,0.01
2009-01-28 07:00:00,LAKE,0.01
2009-01-28 08:06:00,LAKE,0.01
2009-01-28 09:00:00,LAKE,0.01
2009-01-28 17:00:00,LAKE,0.01
2009-01-28 17:01:00,LAKE,0.02
2009-01-28 17:02:00,LAKE,0.03
2009-01-28 17:03:00,LAKE,0.05
2009-01-28 17:04:00,LAKE,0.06
2009-01-28 17:05:00,LAKE,0.04
2009-01-28 17:06:00,LAKE,0.03
2009-01-28 17:07:00,LAKE,0.02
2009-01-28 17:08:00,LAKE,0.02
2009-01-28 17:09:00,LAKE,0.01
2009-01-28 17:10:00,LAKE,0.01
2009-01-28 17:13:00,LAKE,0.01
2009-01-28 17:15:00,LAKE,0.01
2009-01-28 17:17:00,LAKE,0.01
2009-01-28 17:19:00,LAKE,0.01
2009-01-28 17:25:00,LAKE,0.01
2009-01-28 17:37:00,LAKE,0.01
2009-01-28 17:44:00,LAKE,0.01
2009-01-28 18:00:00,LAKE,0.37
2009-01-28 18:00:00,LAKE,0.01
2009-01-28 18:13:00,LAKE,0.01
2009-01-28 18:37:00,LAKE,0.01
2009-01-28 19:00:00,LAKE,0.03
2009-02-02 21:52:00,LAKE,0.01
2009-02-02 21:56:00,LAKE,0.01
2009-02-02 21:58:00,LAKE,0.01
2009-02-02 21:59:00,LAKE,0.01
2009-02-02 22:00:00,LAKE,0.04
2009-02-02 22:00:00,LAKE,0.01
2009-02-02 22:02:00,LAKE,0.01
2009-02-02 22:07:00,LAKE,0.01
2009-02-02 22:15:00,LAKE,0.01
2009-02-02 22:24:00,LAKE,0.01
2009-02-02 22:36:00,LAKE,0.01
2009-02-02 22:46:00,LAKE,0.01
2009-02-02 23:00:00,LAKE,0.07
2009-02-02 23:01:00,LAKE,0.01
2009-02-02 23:23:00,LAKE,0.01
2009-02-02 23:48:00,LAKE,0.01
2009-02-03 00:00:00,LAKE,0.03
2009-02-03 00:02:00,LAKE,0.01
2009-02-03 00:12:00,LAKE,0.01
2009-02-03 00:23:00,LAKE,0.01
2009-02-03 00:30:00,LAKE,0.01
2009-02-03 00:32:00,LAKE,0.01
2009-02-03 00:37:00,LAKE,0.01
2009-02-03 00:48:00,LAKE,0.01
2009-02-03 01:00:00,LAKE,0.07
2009-02-03 01:02:00,LAKE,0.01
2009-02-03 01:15:00,LAKE,0.01
2009-02-03 01:35:00,LAKE,0.01
2009-02-03 01:45:00,LAKE,0.01
2009-02-03 02:00:00,LAKE,0.04
2009-02-03 02:00:00,LAKE,0.01
2009-02-03 02:49:00,LAKE,0.01
2009-02-03 03:00:00,LAKE,0.02
2009-02-03 03:20:00,LAKE,0.01
2009-02-03 04:00:00,LAKE,0.01
2009-02-11 22:38:00,LAKE,0.02
2009-02-11 22:39:00,LAKE,0.02
2009-02-11 22:51:00,LAKE,0.01
2009-02-11 23:00:00,LAKE,0.05
2009-02-18 07:06:00,LAKE,0.01
2009-02-18 07:10:00,LAKE,0.01
2009-02-18 07:13:00,LAKE,0.01
2009-02-18 07:15:00,LAKE,0.01
2009-02-18 07:19:00,LAKE,0.01
2009-02-18 07:22:00,LAKE,0.01
2009-02-18 07:27:00,LAKE,0.01
2009-02-18 07:30:00,LAKE,0.01
2009-02-18 07:34:00,LAKE,0.01
2009-02-18 07:39:00,LAKE,0.01
2009-02-18 07:43:00,LAKE,0.01
2009-02-18 07:47:00,LAKE,0.01
2009-02-18 07:51:00,LAKE,0.01
2009-02-18 07:55:00,LAKE,0.01
2009-02-18 07:59:00,LAKE,0.01
2009-02-18 08:00:00,LAKE,0.15
2009-02-18 08:03:00,LAKE,0.01
2009-02-18 08:08:00,LAKE,0.01
2009-02-18 08:12:00,LAKE,0.01
2009-02-18 08:17:00,LAKE,0.01
2009-02-18 08:22:00,LAKE,0.01
2009-02-18 08:27:00,LAKE,0.01
2009-02-18 08:31:00,LAKE,0.01
2009-02-18 08:35:00,LAKE,0.01
2009-02-18 08:38:00,LAKE,0.01
2009-02-18 08:42:00,LAKE,0.01
2009-02-18 08:46:00,LAKE,0.01
2009-02-18 08:50:00,LAKE,0.01
2009-02-18 08:53:00,LAKE,0.01
2009-02-18 08:58:00,LAKE,0.01
2009-02-18 09:00:00,LAKE,0.14
2009-02-18 09:02:00,LAKE,0.01
2009-02-18 09:07:00,LAKE,0.01
2009-02-18 09:10:00,LAKE,0.01
2009-02-18 09:13:00,LAKE,0.01
2009-02-18 09:15:00,LAKE,0.01
2009-02-18 09:18:00,LAKE,0.01
2009-02-18 09:21:00,LAKE,0.01
2009-02-18 09:24:00,LAKE,0.01
2009-02-18 09:26:00,LAKE,0.01
2009-02-18 09:29:00,LAKE,0.01
2009-02-18 09:31:00,LAKE,0.01
2009-02-18 09:35:00,LAKE,0.01
2009-02-18 09:38:00,LAKE,0.01
2009-02-18 09:40:00,LAKE,0.01
2009-02-18 09:43:00,LAKE,0.01
2009-02-18 09:46:00,LAKE,0.01
