ob,station,precip
2010-01-21 21:03:00,LAKE,0.01
2010-01-21 21:05:00,LAKE,0.01
2010-01-21 21:07:00,LAKE,0.01
2010-01-21 21:10:00,LAKE,0.01
2010-01-21 21:15:00,LAKE,0.01
2010-01-21 21:20:00,LAKE,0.01
2010-01-21 21:25:00,LAKE,0.01
2010-01-21 21:35:00,LAKE,0.01
2010-01-21 21:43:00,LAKE,0.01
2010-01-21 21:46:00,LAKE,0.01
2010-01-21 21:48:00,LAKE,0.01
2010-01-21 21:51:00,LAKE,0.01
2010-01-21 21:57:00,LAKE,0.01
2010-01-21 22:00:00,LAKE,0.14
2010-01-21 22:06:00,LAKE,0.01
2010-01-21 22:11:00,LAKE,0.01
2010-01-21 22:13:00,LAKE,0.01
2010-01-21 22:15:00,LAKE,0.01
2010-01-21 22:17:00,LAKE,0.01
2010-01-21 22:20:00,LAKE,0.01
2010-01-21 22:25:00,LAKE,0.01
2010-01-21 22:31:00,LAKE,0.01
2010-01-21 22:47:00,LAKE,0.01
2010-01-21 23:00:00,LAKE,0.09
2010-01-21 23:01:00,LAKE,0.01
2010-01-21 23:10:00,LAKE,0.01
2010-01-22 00:00:00,LAKE,0.02
2010-01-22 00:44:00,LAKE,0.01
2010-01-22 01:00:00,LAKE,0.01
2010-01-24 17:30:00,LAKE,0.01
2010-01-24 18:00:00,LAKE,0.01
2010-01-24 18:00:00,LAKE,0.01
2010-01-24 18:08:00,LAKE,0.01
2010-01-24 18:10:00,LAKE,0.01
2010-01-24 18:11:00,LAKE,0.01
2010-01-24 18:12:00,LAKE,0.01
2010-01-24 18:13:00,LAKE,0.01
2010-01-24 18:16:00,LAKE,0.01
2010-01-24 19:00:00,LAKE,0.07
2010-01-24 23:33:00,LAKE,0.01
2010-01-25 00:00:00,LAKE,0.01
2010-01-25 01:20:00,LAKE,0.01
2010-01-25 01:26:00,LAKE,0.01
2010-01-25 01:34:00,LAKE,0.01
2010-01-25 01:49:00,LAKE,0.01
2010-01-25 01:54:00,LAKE,0.01
2010-01-25 01:58:00,LAKE,0.01
2010-01-25 02:00:00,LAKE,0.06
2010-01-25 02:15:00,LAKE,0.01
2010-01-25 02:17:00,LAKE,0.01
2010-01-25 02:18:00,LAKE,0.01
2010-01-25 02:19:00,LAKE,0.01
2010-01-25 02:24:00,LAKE,0.01
2010-01-25 02:39:00,LAKE,0.01
2010-01-25 02:54:00,LAKE,0.01
2010-01-25 02:55:00,LAKE,0.01
2010-01-25 02:56:00,LAKE,0.01
2010-01-25 02:58:00,LAKE,0.01
2010-01-25 03:00:00,LAKE,0.1
2010-01-25 03:00:00,LAKE,0.01
2010-01-25 03:02:00,LAKE,0.01
2010-01-25 03:03:00,LAKE,0.01
2010-01-25 03:04:00,LAKE,0.01
2010-01-25 03:06:00,LAKE,0.01
2010-01-25 03:07:00,LAKE,0.01
2010-01-25 03:09:00,LAKE,0.01
2010-01-25 03:10:00,LAKE,0.01
2010-01-25 03:11:00,LAKE,0.01
2010-01-25 03:12:00,LAKE,0.02
2010-01-25 03:13:00,LAKE,0.01
2010-01-25 03:14:00,LAKE,0.01
2010-01-25 03:15:00,LAKE,0.01
2010-01-25 03:16:00,LAKE,0.01
2010-01-25 03:17:00,LAKE,0.01
2010-01-25 03:19:00,LAKE,0.01
2010-01-25 03:20:00,LAKE,0.01
2010-01-25 03:21:00,LAKE,0.01
2010-01-25 03:23:00,LAKE,0.01
2010-01-25 03:25:00,LAKE,0.01
2010-01-25 03:27:00,LAKE,0.01
2010-01-25 03:28:00,LAKE,0.01
2010-01-25 03:29:00,LAKE,0.01
2010-01-25 03:31:00,LAKE,0.02
2010-01-25 03:32:00,LAKE,0.03
2010-01-25 03:33:00,LAKE,0.01
2010-01-25 03:34:00,LAKE,0.01
2010-01-25 03:35:00,LAKE,0.03
2010-01-25 03:36:00,LAKE,0.02
2010-01-25 03:37:00,LAKE,0.01
2010-01-25 03:38:00,LAKE,0.03
2010-01-25 03:39:00,LAKE,0.01
2010-01-25 03:40:00,LAKE,0.02
2010-01-25 03:41:00,LAKE,0.03
2010-01-25 03:42:00,LAKE,0.03
2010-01-25 03:43:00,LAKE,0.02
2010-01-25 03:44:00,LAKE,0.03
2010-01-25 03:45:00,LAKE,0.02
2010-01-25 03:46:00,LAKE,0.02
2010-01-25 03:47:00,LAKE,0.02
2010-01-25 03:48:00,LAKE,0.04
2010-01-25 03:49:00,LAKE,0.06
2010-01-25 03:50:00,LAKE,0.04
2010-01-25 03:51:00,LAKE,0.04
2010-01-25 03:52:00,LAKE,0.02
2010-01-25 03:55:00,LAKE,0.01
2010-01-25 03:59:00,LAKE,0.01
2010-01-25 04:00:00,LAKE,0.82
2010-01-25 04:14:00,LAKE,0.01
2010-01-25 05:00:00,LAKE,0.01
2010-01-25 07:21:00,LAKE,0.01
2010-01-25 07:57:00,LAKE,0.01
2010-01-25 08:00:00,LAKE,0.02
2010-01-25 12:19:00,LAKE,0.01
2010-01-25 13:00:00,LAKE,0.01
2010-01-31 12:20:00,LAKE,0.01
2010-01-31 12:23:00,LAKE,0.01
2010-01-31 12:26:00,LAKE,0.01
2010-01-31 12:28:00,LAKE,0.01
2010-01-31 12:31:00,LAKE,0.01
2010-01-31 12:34:00,LAKE,0.01
2010-01-31 12:37:00,LAKE,0.01
2010-01-31 12:39:00,LAKE,0.01
2010-01-31 12:42:00,LAKE,0.01
2010-01-31 12:45:00,LAKE,0.01
2010-01-31 12:48:00,LAKE,0.01
2010-01-31 12:50:00,LAKE,0.01
2010-01-31 12:53:00,LAKE,0.01
2010-01-31 12:56:00,LAKE,0.01
2010-01-31 13:00:00,LAKE,0.14
2010-01-31 13:00:00,LAKE,0.01
2010-01-31 13:04:00,LAKE,0.01
2010-01-31 13:08:00,LAKE,0.01
2010-01-31 13:13:00,LAKE,0.01
2010-01-31 13:20:00,LAKE,0.01
2010-01-31 13:26:00,LAKE,0.01
2010-01-31 13:31:00,LAKE,0.01
2010-01-31 13:37:00,LAKE,0.01
2010-01-31 13:43:00,LAKE,0.01
2010-01-31 13:52:00,LAKE,0.01
2010-01-31 14:00:00,LAKE,0.1
2010-01-31 14:04:00,LAKE,0.01
2010-01-31 14:18:00,LAKE,0.01
2010-01-31 14:37:00,LAKE,0.01
2010-01-31 15:00:00,LAKE,0.03
2010-01-31 15:14:00,LAKE,0.01
2010-01-31 16:00:00,LAKE,0.01
2010-02-02 09:29:00,LAKE,0.01
2010-02-02 10:00:00,LAKE,0.01
2010-02-02 10:03:00,LAKE,0.01
2010-02-02 10:41:00,LAKE,0.01
2010-02-02 11:00:00,LAKE,0.02
2010-02-02 11:21:00,LAKE,0.01
2010-02-02 11:41:00,LAKE,0.01
2010-02-02 12:00:00,LAKE,0.02
2010-02-02 12:02:00,LAKE,0.01
2010-02-02 12:18:00,LAKE,0.01
2010-02-02 12:36:00,LAKE,0.01
2010-02-02 12:51:00,LAKE,0.01
2010-02-02 13:00:00,LAKE,0.04
2010-02-02 13:18:00,LAKE,0.01
2010-02-02 13:55:00,LAKE,0.01
2010-02-02 14:00:00,LAKE,0.02
2010-02-02 21:14:00,LAKE,0.01
2010-02-02 22:00:00,LAKE,0.01
2010-02-02 22:00:00,LAKE,0.01
2010-02-02 22:25:00,LAKE,0.01
2010-02-02 22:57:00,LAKE,0.01
2010-02-02 23:00:00,LAKE,0.03
2010-02-02 23:08:00,LAKE,0.01
2010-02-02 23:09:00,LAKE,0.01
2010-02-02 23:13:00,LAKE,0.01
2010-02-03 00:00:00,LAKE,0.03
2010-02-03 00:12:00,LAKE,0.01
2010-02-03 01:00:00,LAKE,0.01
2010-02-05 06:27:00,LAKE,0.01
2010-02-05 06:56:00,LAKE,0.01
2010-02-05 07:00:00,LAKE,0.02
2010-02-05 07:19:00,LAKE,0.01
2010-02-05 07:41:00,LAKE,0.01
2010-02-05 08:00:00,LAKE,0.02
2010-02-05 08:01:00,LAKE,0.01
2010-02-05 08:13:00,LAKE,0.01
2010-02-05 08:30:00,LAKE,0.01
2010-02-05 09:00:00,LAKE,0.03
2010-02-05 09:03:00,LAKE,0.01
2010-02-05 09:32:00,LAKE,0.01
2010-02-05 09:58:00,LAKE,0.01
2010-02-05 10:00:00,LAKE,0.03
2010-02-05 10:17:00,LAKE,0.01
2010-02-05 10:28:00,LAKE,0.01
2010-02-05 10:36:00,LAKE,0.01
2010-02-05 10:43:00,LAKE,0.01
2010-02-05 10:53:00,LAKE,0.01
2010-02-05 11:00:00,LAKE,0.05
2010-02-05 11:02:00,LAKE,0.01
2010-02-05 11:09:00,LAKE,0.01
2010-02-05 11:13:00,LAKE,0.01
2010-02-05 11:19:00,LAKE,0.01
2010-02-05 11:26:00,LAKE,0.01
2010-02-05 11:36:00,LAKE,0.01
2010-02-05 11:45:00,LAKE,0.01
2010-02-05 11:57:00,LAKE,0.01
2010-02-05 12:00:00,LAKE,0.08
2010-02-05 12:03:00,LAKE,0.01
2010-02-05 12:07:00,LAKE,0.01
2010-02-05 12:12:00,LAKE,0.01
2010-02-05 12:17:00,LAKE,0.01
2010-02-05 12:21:00,LAKE,0.01
2010-02-05 12:27:00,LAKE,0.01
2010-02-05 12:31:00,LAKE,0.01
2010-02-05 12:35:00,LAKE,0.01
2010-02-05 12:39:00,LAKE,0.01
2010-02-05 12:44:00,LAKE,0.01
2010-02-05 12:51:00,LAKE,0.01
2010-02-05 12:56:00,LAKE,0.01
2010-02-05 13:00:00,LAKE,0.12
2010-02-05 13:03:00,LAKE,0.01
2010-02-05 13:08:00,LAKE,0.01
2010-02-05 13:14:00,LAKE,0.01
2010-02-05 13:19:00,LAKE,0.01
2010-02-05 13:25:00,LAKE,0.01
2010-02-05 13:29:00,LAKE,0.01
2010-02-05 13:33:00,LAKE,0.01
2010-02-05 13:37:00,LAKE,0.01
2010-02-05 13:41:00,LAKE,0.01
2010-02-05 13:45:00,LAKE,0.01
2010-02-05 13:49:00,LAKE,0.01
2010-02-05 13:53:00,LAKE,0.01
2010-02-05 13:56:00,LAKE,0.01
2010-02-05 14:00:00,LAKE,0.13
2010-02-05 14:00:00,LAKE,0.01
2010-02-05 14:03:00,LAKE,0.01
2010-02-05 14:06:00,LAKE,0.01
2010-02-05 14:09:00,LAKE,0.01
2010-02-05 14:17:00,LAKE,0.01
2010-02-05 14:23:00,LAKE,0.01
2010-02-05 14:27:00,LAKE,0.01
2010-02-05 14:31:00,LAKE,0.01
2010-02-05 14:35:00,LAKE,0.01
2010-02-05 14:39:00,LAKE,0.01
2010-02-05 14:42:00,LAKE,0.01
2010-02-05 14:46:00,LAKE,0.01
2010-02-05 14:49:00,LAKE,0.01
2010-02-05 14:52:00,LAKE,0.01
2010-02-05 14:55:00,LAKE,0.01
2010-02-05 14:57:00,LAKE,0.01
2010-02-05 15:00:00,LAKE,0.16
2010-02-05 15:00:00,LAKE,0.01
2010-02-05 15:02:00,LAKE,0.01
2010-02-05 15:05:00,LAKE,0.01
2010-02-05 15:08:00,LAKE,0.01
2010-02-05 15:11:00,LAKE,0.01
2010-02-05 15:14:00,LAKE,0.01
2010-02-05 15:18:00,LAKE,0.01
2010-02-05 15:23:00,LAKE,0.01
2010-02-05 15:29:00,LAKE,0.01
2010-02-05 15:35:00,LAKE,0.01
2010-02-05 15:41:00,LAKE,0.01
2010-02-05 15:46:00,LAKE,0.01
2010-02-05 15:50:00,LAKE,0.01
2010-02-05 15:54:00,LAKE,0.01
2010-02-05 15:59:00,LAKE,0.01
2010-02-05 16:00:00,LAKE,0.15
2010-02-05 16:03:00,LAKE,0.01
2010-02-05 16:08:00,LAKE,0.01
2010-02-05 16:13:00,LAKE,0.01
2010-02-05 16:17:00,LAKE,0.01
2010-02-05 16:22:00,LAKE,0.01
2010-02-05 16:28:00,LAKE,0.01
2010-02-05 16:33:00,LAKE,0.01
2010-02-05 16:36:00,LAKE,0.01
2010-02-05 16:39:00,LAKE,0.01
2010-02-05 16:42:00,LAKE,0.01
2010-02-05 16:45:00,LAKE,0.01
2010-02-05 16:47:00,LAKE,0.01
2010-02-05 16:51:00,LAKE,0.01
2010-02-05 16:54:00,LAKE,0.01
2010-02-05 17:00:00,LAKE,0.14
2010-02-05 17:01:00,LAKE,0.01
2010-02-05 17:08:00,LAKE,0.01
2010-02-05 17:13:00,LAKE,0.01
2010-02-05 17:16:00,LAKE,0.01
2010-02-05 17:22:00,LAKE,0.01
2010-02-05 17:26:00,LAKE,0.01
2010-02-05 17:30:00,LAKE,0.01
2010-02-05 17:33:00,LAKE,0.01
2010-02-05 17:36:00,LAKE,0.01
2010-02-05 17:39:00,LAKE,0.01
2010-02-05 17:43:00,LAKE,0.01
2010-02-05 17:48:00,LAKE,0.01
2010-02-05 17:52:00,LAKE,0.01
2010-02-05 17:58:00,LAKE,0.01
2010-02-05 18:00:00,LAKE,0.14
2010-02-05 18:02:00,LAKE,0.01
2010-02-05 18:05:00,LAKE,0.01
2010-02-05 18:09:00,LAKE,0.01
2010-02-05 18:12:00,LAKE,0.01
2010-02-05 18:14:00,LAKE,0.01
2010-02-05 18:17:00,LAKE,0.01
2010-02-05 18:20:00,LAKE,0.01
2010-02-05 18:24:00,LAKE,0.01
2010-02-05 18:27:00,LAKE,0.01
2010-02-05 18:29:00,LAKE,0.01
2010-02-05 18:31:00,LAKE,0.01
2010-02-05 18:33:00,LAKE,0.01
2010-02-05 18:34:00,LAKE,0.01
2010-02-05 18:37:00,LAKE,0.01
2010-02-05 18:40:00,LAKE,0.01
2010-02-05 18:42:00,LAKE,0.01
2010-02-05 18:45:00,LAKE,0.01
2010-02-05 18:49:00,LAKE,0.01
2010-02-05 18:52:00,LAKE,0.01
2010-02-05 18:56:00,LAKE,0.01
2010-02-05 18:57:00,LAKE,0.01
2010-02-05 18:59:00,LAKE,0.01
2010-02-05 19:00:00,LAKE,0.22
2010-02-05 19:01:00,LAKE,0.01
2010-02-05 19:03:00,LAKE,0.01
2010-02-05 19:06:00,LAKE,0.01
2010-02-05 19:12:00,LAKE,0.01
2010-02-05 19:48:00,LAKE,0.01
2010-02-05 19:55:00,LAKE,0.01
2010-02-05 19:56:00,LAKE,0.01
2010-02-05 19:58:00,LAKE,0.01
2010-02-05 20:00:00,LAKE,0.08
2010-02-05 20:03:00,LAKE,0.01
2010-02-05 20:05:00,LAKE,0.01
2010-02-05 20:09:00,LAKE,0.01
2010-02-05 20:14:00,LAKE,0.01
2010-02-05 20:17:00,LAKE,0.01
2010-02-05 20:23:00,LAKE,0.01
2010-02-05 20:35:00,LAKE,0.01
2010-02-05 20:44:00,LAKE,0.01
2010-02-05 20:45:00,LAKE,0.01
2010-02-05 20:46:00,LAKE,0.01
2010-02-05 20:47:00,LAKE,0.01
2010-02-05 20:48:00,LAKE,0.01
2010-02-05 20:49:00,LAKE,0.02
2010-02-05 20:50:00,LAKE,0.01
2010-02-05 20:52:00,LAKE,0.01
2010-02-05 20:54:00,LAKE,0.01
2010-02-05 20:56:00,LAKE,0.01
2010-02-05 20:58:00,LAKE,0.01
2010-02-05 21:00:00,LAKE,0.19
2010-02-05 21:01:00,LAKE,0.01
2010-02-05 21:09:00,LAKE,0.01
2010-02-05 21:17:00,LAKE,0.01
2010-02-05 21:20:00,LAKE,0.01
2010-02-05 21:27:00,LAKE,0.01
2010-02-05 21:33:00,LAKE,0.01
2010-02-05 21:37:00,LAKE,0.01
2010-02-05 21:38:00,LAKE,0.01
2010-02-05 21:39:00,LAKE,0.01
2010-02-05 21:40:00,LAKE,0.01
2010-02-05 21:41:00,LAKE,0.01
2010-02-05 21:43:00,LAKE,0.01
2010-02-05 21:45:00,LAKE,0.01
2010-02-05 21:47:00,LAKE,0.01
2010-02-05 21:48:00,LAKE,0.01
2010-02-05 21:50:00,LAKE,0.01
2010-02-05 21:54:00,LAKE,0.01
2010-02-05 22:00:00,LAKE,0.17
2010-02-05 22:06:00,LAKE,0.01
2010-02-05 22:51:00,LAKE,0.01
2010-02-05 23:00:00,LAKE,0.02
2010-02-09 11:57:00,LAKE,0.01
2010-02-09 12:00:00,LAKE,0.01
2010-02-09 12:05:00,LAKE,0.01
2010-02-09 12:14:00,LAKE,0.01
2010-02-09 13:00:00,LAKE,0.02
2010-02-09 14:14:00,LAKE,0.01
2010-02-09 14:24:00,LAKE,0.01
2010-02-09 14:38:00,LAKE,0.01
2010-02-09 14:44:00,LAKE,0.01
2010-02-09 14:51:00,LAKE,0.01
2010-02-09 14:54:00,LAKE,0.01
2010-02-09 14:56:00,LAKE,0.01
2010-02-09 14:58:00,LAKE,0.01
2010-02-09 15:00:00,LAKE,0.08
2010-02-09 15:02:00,LAKE,0.01
2010-02-09 15:07:00,LAKE,0.01
2010-02-09 15:11:00,LAKE,0.01
2010-02-09 15:15:00,LAKE,0.01
2010-02-09 15:17:00,LAKE,0.01
2010-02-09 15:20:00,LAKE,0.01
2010-02-09 15:23:00,LAKE,0.01
2010-02-09 15:26:00,LAKE,0.01
2010-02-09 15:31:00,LAKE,0.01
2010-02-09 15:36:00,LAKE,0.01
2010-02-09 15:40:00,LAKE,0.01
2010-02-09 15:44:00,LAKE,0.01
2010-02-09 15:47:00,LAKE,0.01
2010-02-09 15:51:00,LAKE,0.01
2010-02-09 15:59:00,LAKE,0.01
2010-02-09 16:00:00,LAKE,0.15
2010-02-09 16:13:00,LAKE,0.01
2010-02-09 16:29:00,LAKE,0.01
2010-02-09 17:00:00,LAKE,0.02
2010-02-09 17:53:00,LAKE,0.01
2010-02-09 18:00:00,LAKE,0.01
2010-02-09 22:47:00,LAKE,0.01
2010-02-09 23:00:00,LAKE,0.01
2010-02-10 03:00:00,LAKE,0.01
2010-02-10 04:00:00,LAKE,0.01
2010-02-13 13:36:00,LAKE,0.01
2010-02-13 13:39:00,LAKE,0.01
2010-02-13 13:42:00,LAKE,0.01
2010-02-13 13:44:00,LAKE,0.01
