ob,station,precip
2012-01-01 20:36:00,LAKE,0.01
2012-01-01 20:38:00,LAKE,0.01
2012-01-01 20:39:00,LAKE,0.02
2012-01-01 20:40:00,LAKE,0.02
2012-01-01 20:41:00,LAKE,0.01
2012-01-01 20:42:00,LAKE,0.01
2012-01-01 20:43:00,LAKE,0.01
2012-01-01 20:45:00,LAKE,0.01
2012-01-01 20:47:00,LAKE,0.01
2012-01-01 20:50:00,LAKE,0.01
2012-01-01 20:51:00,LAKE,0.01
2012-01-01 20:52:00,LAKE,0.02
2012-01-01 20:53:00,LAKE,0.01
2012-01-01 20:54:00,LAKE,0.01
2012-01-01 20:55:00,LAKE,0.01
2012-01-01 20:56:00,LAKE,0.01
2012-01-01 20:57:00,LAKE,0.01
2012-01-01 20:59:00,LAKE,0.01
2012-01-01 21:00:00,LAKE,0.21
2012-01-01 21:13:00,LAKE,0.01
2012-01-01 21:31:00,LAKE,0.01
2012-01-01 22:00:00,LAKE,0.02
2012-01-09 00:03:00,LAKE,0.01
2012-01-09 00:49:00,LAKE,0.01
2012-01-09 01:00:00,LAKE,0.02
2012-01-09 01:15:00,LAKE,0.01
2012-01-09 02:00:00,LAKE,0.01
2012-01-09 03:46:00,LAKE,0.01
2012-01-09 03:53:00,LAKE,0.01
2012-01-09 04:00:00,LAKE,0.02
2012-01-09 05:00:00,LAKE,0.01
2012-01-09 06:00:00,LAKE,0.01
2012-01-09 06:29:00,LAKE,0.01
2012-01-09 06:33:00,LAKE,0.01
2012-01-09 06:43:00,LAKE,0.01
2012-01-09 07:00:00,LAKE,0.03
2012-01-09 12:48:00,LAKE,0.01
2012-01-09 13:00:00,LAKE,0.01
2012-01-09 13:51:00,LAKE,0.01
2012-01-09 14:00:00,LAKE,0.01
2012-01-09 15:28:00,LAKE,0.01
2012-01-09 16:00:00,LAKE,0.01
2012-01-09 19:48:00,LAKE,0.01
2012-01-09 20:00:00,LAKE,0.01
2012-01-11 12:35:00,LAKE,0.01
2012-01-11 12:41:00,LAKE,0.01
2012-01-11 12:43:00,LAKE,0.01
2012-01-11 12:44:00,LAKE,0.01
2012-01-11 12:46:00,LAKE,0.01
2012-01-11 12:51:00,LAKE,0.01
2012-01-11 12:55:00,LAKE,0.01
2012-01-11 12:59:00,LAKE,0.01
2012-01-11 13:00:00,LAKE,0.08
2012-01-11 13:02:00,LAKE,0.01
2012-01-11 13:05:00,LAKE,0.01
2012-01-11 13:08:00,LAKE,0.01
2012-01-11 13:11:00,LAKE,0.01
2012-01-11 13:15:00,LAKE,0.01
2012-01-11 13:19:00,LAKE,0.01
2012-01-11 13:23:00,LAKE,0.01
2012-01-11 13:25:00,LAKE,0.01
2012-01-11 13:52:00,LAKE,0.01
2012-01-11 14:00:00,LAKE,0.09
2012-01-11 14:06:00,LAKE,0.01
2012-01-11 14:14:00,LAKE,0.01
2012-01-11 14:25:00,LAKE,0.01
2012-01-11 14:30:00,LAKE,0.01
2012-01-11 14:34:00,LAKE,0.01
2012-01-11 14:42:00,LAKE,0.01
2012-01-11 15:00:00,LAKE,0.06
2012-01-11 15:46:00,LAKE,0.01
2012-01-11 16:00:00,LAKE,0.01
2012-01-11 16:01:00,LAKE,0.01
2012-01-11 16:09:00,LAKE,0.01
2012-01-11 16:14:00,LAKE,0.01
2012-01-11 16:21:00,LAKE,0.01
2012-01-11 17:00:00,LAKE,0.04
2012-01-11 18:39:00,LAKE,0.01
2012-01-11 18:42:00,LAKE,0.01
2012-01-11 18:43:00,LAKE,0.01
2012-01-11 18:44:00,LAKE,0.01
2012-01-11 18:46:00,LAKE,0.01
2012-01-11 18:50:00,LAKE,0.01
2012-01-11 19:00:00,LAKE,0.06
2012-01-11 19:06:00,LAKE,0.01
2012-01-11 19:12:00,LAKE,0.01
2012-01-11 19:14:00,LAKE,0.01
2012-01-11 19:17:00,LAKE,0.01
2012-01-11 20:00:00,LAKE,0.04
2012-01-11 22:35:00,LAKE,0.01
2012-01-11 23:00:00,LAKE,0.01
2012-01-14 13:28:00,LAKE,0.01
2012-01-14 14:00:00,LAKE,0.01
2012-01-17 22:39:00,LAKE,0.01
2012-01-17 22:43:00,LAKE,0.01
2012-01-17 22:46:00,LAKE,0.01
2012-01-17 22:47:00,LAKE,0.01
2012-01-17 22:49:00,LAKE,0.01
2012-01-17 22:51:00,LAKE,0.01
2012-01-17 22:53:00,LAKE,0.01
2012-01-17 22:55:00,LAKE,0.01
2012-01-17 22:57:00,LAKE,0.01
2012-01-17 23:00:00,LAKE,0.09
2012-01-17 23:03:00,LAKE,0.01
2012-01-17 23:08:00,LAKE,0.01
2012-01-17 23:12:00,LAKE,0.01
2012-01-17 23:18:00,LAKE,0.01
2012-01-17 23:22:00,LAKE,0.01
2012-01-17 23:27:00,LAKE,0.01
2012-01-17 23:43:00,LAKE,0.01
2012-01-18 00:00:00,LAKE,0.07
2012-01-18 03:06:00,LAKE,0.01
2012-01-18 03:09:00,LAKE,0.01
2012-01-18 03:16:00,LAKE,0.01
2012-01-18 03:26:00,LAKE,0.01
2012-01-18 03:46:00,LAKE,0.01
2012-01-18 04:00:00,LAKE,0.05
2012-01-18 05:11:00,LAKE,0.01
2012-01-18 05:44:00,LAKE,0.01
2012-01-18 06:00:00,LAKE,0.02
2012-01-18 06:14:00,LAKE,0.01
2012-01-18 06:37:00,LAKE,0.01
2012-01-18 06:58:00,LAKE,0.01
2012-01-18 07:00:00,LAKE,0.03
2012-01-20 18:17:00,LAKE,0.01
2012-01-20 18:30:00,LAKE,0.01
2012-01-20 18:58:00,LAKE,0.01
2012-01-20 19:00:00,LAKE,0.03
2012-01-20 19:02:00,LAKE,0.01
2012-01-20 19:06:00,LAKE,0.01
2012-01-20 19:07:00,LAKE,0.01
2012-01-20 19:10:00,LAKE,0.01
2012-01-20 19:20:00,LAKE,0.01
2012-01-20 19:45:00,LAKE,0.01
2012-01-20 20:00:00,LAKE,0.06
2012-01-20 20:04:00,LAKE,0.01
2012-01-20 20:40:00,LAKE,0.01
2012-01-20 21:00:00,LAKE,0.02
2012-01-20 23:00:00,LAKE,0.01
2012-01-20 23:26:00,LAKE,0.01
2012-01-20 23:39:00,LAKE,0.01
2012-01-20 23:45:00,LAKE,0.01
2012-01-21 00:00:00,LAKE,0.04
2012-01-21 00:05:00,LAKE,0.01
2012-01-21 00:13:00,LAKE,0.01
2012-01-21 00:21:00,LAKE,0.01
2012-01-21 00:23:00,LAKE,0.01
2012-01-21 00:26:00,LAKE,0.01
2012-01-21 00:34:00,LAKE,0.01
2012-01-21 00:43:00,LAKE,0.01
2012-01-21 00:49:00,LAKE,0.01
2012-01-21 00:55:00,LAKE,0.01
2012-01-21 01:00:00,LAKE,0.09
2012-01-21 01:04:00,LAKE,0.01
2012-01-21 01:09:00,LAKE,0.01
2012-01-21 01:11:00,LAKE,0.01
2012-01-21 01:16:00,LAKE,0.01
2012-01-21 01:21:00,LAKE,0.01
2012-01-21 01:31:00,LAKE,0.01
2012-01-21 01:49:00,LAKE,0.01
2012-01-21 02:00:00,LAKE,0.07
2012-01-21 04:41:00,LAKE,0.01
2012-01-21 04:50:00,LAKE,0.01
2012-01-21 05:00:00,LAKE,0.02
2012-01-21 06:56:00,LAKE,0.01
2012-01-21 07:00:00,LAKE,0.01
2012-01-21 07:03:00,LAKE,0.01
2012-01-21 07:13:00,LAKE,0.01
2012-01-21 07:22:00,LAKE,0.01
2012-01-21 07:26:00,LAKE,0.01
2012-01-21 07:29:00,LAKE,0.01
2012-01-21 07:32:00,LAKE,0.01
2012-01-21 07:37:00,LAKE,0.01
2012-01-21 07:40:00,LAKE,0.01
2012-01-21 07:44:00,LAKE,0.01
2012-01-21 07:46:00,LAKE,0.01
2012-01-21 07:47:00,LAKE,0.02
2012-01-21 08:00:00,LAKE,0.12
2012-01-21 08:16:00,LAKE,0.01
2012-01-21 09:00:00,LAKE,0.01
2012-01-21 16:15:00,LAKE,0.01
2012-01-21 16:25:00,LAKE,0.01
2012-01-21 16:33:00,LAKE,0.01
2012-01-21 16:40:00,LAKE,0.01
2012-01-21 16:47:00,LAKE,0.01
2012-01-21 16:54:00,LAKE,0.01
2012-01-21 17:00:00,LAKE,0.06
2012-01-21 17:05:00,LAKE,0.01
2012-01-21 17:18:00,LAKE,0.01
2012-01-21 17:34:00,LAKE,0.01
2012-01-21 17:56:00,LAKE,0.01
2012-01-21 17:59:00,LAKE,0.02
2012-01-21 18:00:00,LAKE,0.06
2012-01-21 18:00:00,LAKE,0.01
2012-01-21 18:01:00,LAKE,0.01
2012-01-21 18:02:00,LAKE,0.01
2012-01-21 18:03:00,LAKE,0.01
2012-01-21 18:05:00,LAKE,0.01
2012-01-21 18:08:00,LAKE,0.01
2012-01-21 18:25:00,LAKE,0.01
2012-01-21 18:38:00,LAKE,0.01
2012-01-21 18:53:00,LAKE,0.01
2012-01-21 19:00:00,LAKE,0.09
2012-01-21 19:15:00,LAKE,0.01
2012-01-21 19:26:00,LAKE,0.01
2012-01-21 19:33:00,LAKE,0.01
2012-01-21 20:00:00,LAKE,0.03
2012-01-21 20:57:00,LAKE,0.01
2012-01-21 21:00:00,LAKE,0.01
2012-01-24 01:40:00,LAKE,0.01
2012-01-24 02:00:00,LAKE,0.01
2012-01-24 02:12:00,LAKE,0.01
2012-01-24 02:59:00,LAKE,0.01
2012-01-24 03:00:00,LAKE,0.02
2012-01-27 06:36:00,LAKE,0.01
2012-01-27 06:38:00,LAKE,0.01
2012-01-27 06:39:00,LAKE,0.01
2012-01-27 06:41:00,LAKE,0.01
2012-01-27 06:43:00,LAKE,0.01
2012-01-27 06:45:00,LAKE,0.01
2012-01-27 06:49:00,LAKE,0.01
2012-01-27 06:51:00,LAKE,0.01
2012-01-27 06:53:00,LAKE,0.01
2012-01-27 06:54:00,LAKE,0.01
2012-01-27 06:56:00,LAKE,0.01
2012-01-27 06:59:00,LAKE,0.01
2012-01-27 07:00:00,LAKE,0.12
2012-01-27 07:02:00,LAKE,0.01
2012-01-27 07:05:00,LAKE,0.02
2012-01-27 07:07:00,LAKE,0.01
2012-01-27 07:09:00,LAKE,0.01
2012-01-27 07:10:00,LAKE,0.02
2012-01-27 07:11:00,LAKE,0.01
2012-01-27 07:13:00,LAKE,0.01
2012-01-27 07:16:00,LAKE,0.01
2012-01-27 07:19:00,LAKE,0.01
2012-01-27 07:27:00,LAKE,0.01
2012-01-27 07:33:00,LAKE,0.01
2012-01-27 07:43:00,LAKE,0.01
2012-01-27 07:52:00,LAKE,0.01
2012-01-27 08:00:00,LAKE,0.15
2012-02-02 03:37:00,LAKE,0.01
2012-02-02 03:42:00,LAKE,0.01
2012-02-02 04:00:00,LAKE,0.02
2012-02-04 14:31:00,LAKE,0.01
2012-02-04 15:00:00,LAKE,0.01
2012-02-04 15:49:00,LAKE,0.01
2012-02-04 16:00:00,LAKE,0.01
2012-02-04 20:58:00,LAKE,0.01
2012-02-04 21:00:00,LAKE,0.01
2012-02-04 22:00:00,LAKE,0.01
2012-02-04 22:07:00,LAKE,0.01
2012-02-04 22:21:00,LAKE,0.01
2012-02-04 22:30:00,LAKE,0.01
2012-02-04 22:35:00,LAKE,0.01
2012-02-04 22:36:00,LAKE,0.01
2012-02-04 22:38:00,LAKE,0.01
2012-02-04 22:39:00,LAKE,0.01
2012-02-04 22:40:00,LAKE,0.01
2012-02-04 22:42:00,LAKE,0.01
2012-02-04 22:43:00,LAKE,0.01
2012-02-04 22:44:00,LAKE,0.01
2012-02-04 22:45:00,LAKE,0.01
2012-02-04 22:46:00,LAKE,0.01
2012-02-04 22:47:00,LAKE,0.01
2012-02-04 22:49:00,LAKE,0.01
2012-02-04 22:50:00,LAKE,0.01
2012-02-04 22:52:00,LAKE,0.01
2012-02-04 22:54:00,LAKE,0.01
2012-02-04 22:58:00,LAKE,0.01
2012-02-04 23:00:00,LAKE,0.2
2012-02-04 23:02:00,LAKE,0.01
2012-02-04 23:08:00,LAKE,0.01
2012-02-04 23:17:00,LAKE,0.01
2012-02-05 00:00:00,LAKE,0.03
2012-02-05 00:16:00,LAKE,0.01
