ob,station,precip
2013-01-17 05:00:00,LAKE,0.03
2013-01-17 05:03:00,LAKE,0.01
2013-01-17 05:07:00,LAKE,0.01
2013-01-17 05:11:00,LAKE,0.01
2013-01-17 05:14:00,LAKE,0.01
2013-01-17 05:16:00,LAKE,0.01
2013-01-17 05:17:00,LAKE,0.01
2013-01-17 05:18:00,LAKE,0.01
2013-01-17 05:21:00,LAKE,0.01
2013-01-17 05:24:00,LAKE,0.01
2013-01-17 05:29:00,LAKE,0.01
2013-01-17 05:42:00,LAKE,0.01
2013-01-17 05:50:00,LAKE,0.01
2013-01-17 06:00:00,LAKE,0.12
2013-01-17 06:43:00,LAKE,0.01
2013-01-17 06:56:00,LAKE,0.01
2013-01-17 07:00:00,LAKE,0.02
2013-01-17 07:29:00,LAKE,0.01
2013-01-17 08:00:00,LAKE,0.01
2013-01-17 08:03:00,LAKE,0.01
2013-01-17 08:40:00,LAKE,0.01
2013-01-17 09:00:00,LAKE,0.02
2013-01-17 09:04:00,LAKE,0.01
2013-01-17 09:37:00,LAKE,0.01
2013-01-17 10:00:00,LAKE,0.02
2013-01-17 11:52:00,LAKE,0.01
2013-01-17 12:00:00,LAKE,0.01
2013-01-17 14:30:00,LAKE,0.01
2013-01-17 15:00:00,LAKE,0.01
2013-01-17 15:36:00,LAKE,0.01
2013-01-17 16:00:00,LAKE,0.01
2013-01-17 16:21:00,LAKE,0.01
2013-01-17 16:47:00,LAKE,0.01
2013-01-17 17:00:00,LAKE,0.02
2013-01-17 17:13:00,LAKE,0.01
2013-01-17 17:41:00,LAKE,0.01
2013-01-17 17:52:00,LAKE,0.01
2013-01-17 18:00:00,LAKE,0.03
2013-01-17 18:02:00,LAKE,0.01
2013-01-17 18:08:00,LAKE,0.01
2013-01-17 18:22:00,LAKE,0.01
2013-01-17 18:31:00,LAKE,0.01
2013-01-17 18:49:00,LAKE,0.01
2013-01-17 18:57:00,LAKE,0.01
2013-01-17 19:00:00,LAKE,0.06
2013-01-17 19:00:00,LAKE,0.01
2013-01-17 19:02:00,LAKE,0.01
2013-01-17 19:06:00,LAKE,0.01
2013-01-17 19:17:00,LAKE,0.01
2013-01-17 19:30:00,LAKE,0.01
2013-01-17 19:37:00,LAKE,0.01
2013-01-17 19:46:00,LAKE,0.01
2013-01-17 19:55:00,LAKE,0.01
2013-01-17 19:59:00,LAKE,0.01
2013-01-17 20:00:00,LAKE,0.09
2013-01-17 20:02:00,LAKE,0.01
2013-01-17 20:05:00,LAKE,0.01
2013-01-17 20:07:00,LAKE,0.01
2013-01-17 20:12:00,LAKE,0.01
2013-01-17 20:16:00,LAKE,0.01
2013-01-17 20:23:00,LAKE,0.01
2013-01-17 20:24:00,LAKE,0.01
2013-01-17 20:26:00,LAKE,0.01
2013-01-17 20:27:00,LAKE,0.01
2013-01-17 20:29:00,LAKE,0.01
2013-01-17 20:31:00,LAKE,0.01
2013-01-17 20:33:00,LAKE,0.01
2013-01-17 20:35:00,LAKE,0.01
2013-01-17 20:38:00,LAKE,0.01
2013-01-17 20:42:00,LAKE,0.01
2013-01-17 20:47:00,LAKE,0.01
2013-01-17 20:53:00,LAKE,0.01
2013-01-17 21:00:00,LAKE,0.17
2013-01-17 21:03:00,LAKE,0.01
2013-01-17 21:11:00,LAKE,0.01
2013-01-17 21:14:00,LAKE,0.01
2013-01-17 21:17:00,LAKE,0.01
2013-01-17 21:21:00,LAKE,0.01
2013-01-17 21:27:00,LAKE,0.01
2013-01-17 21:34:00,LAKE,0.01
2013-01-17 21:41:00,LAKE,0.01
2013-01-17 21:53:00,LAKE,0.01
2013-01-17 22:00:00,LAKE,0.09
2013-01-17 22:10:00,LAKE,0.01
2013-01-17 22:19:00,LAKE,0.01
2013-01-17 22:25:00,LAKE,0.01
2013-01-17 22:34:00,LAKE,0.01
2013-01-17 22:44:00,LAKE,0.01
2013-01-17 23:00:00,LAKE,0.05
2013-01-17 23:02:00,LAKE,0.01
2013-01-17 23:14:00,LAKE,0.01
2013-01-17 23:26:00,LAKE,0.01
2013-01-17 23:41:00,LAKE,0.01
2013-01-17 23:53:00,LAKE,0.01
2013-01-18 00:00:00,LAKE,0.05
2013-01-18 00:08:00,LAKE,0.01
2013-01-18 00:18:00,LAKE,0.01
2013-01-18 00:27:00,LAKE,0.01
2013-01-18 00:33:00,LAKE,0.01
2013-01-18 00:42:00,LAKE,0.01
2013-01-18 00:58:00,LAKE,0.01
2013-01-18 01:00:00,LAKE,0.06
2013-01-18 02:03:00,LAKE,0.01
2013-01-18 03:00:00,LAKE,0.01
2013-01-26 10:53:00,LAKE,0.01
2013-01-26 11:00:00,LAKE,0.01
2013-01-26 11:07:00,LAKE,0.01
2013-01-26 11:09:00,LAKE,0.01
2013-01-26 11:11:00,LAKE,0.01
2013-01-26 11:12:00,LAKE,0.01
2013-01-26 11:13:00,LAKE,0.02
2013-01-26 11:16:00,LAKE,0.01
2013-01-26 11:20:00,LAKE,0.01
2013-01-26 11:25:00,LAKE,0.01
2013-01-26 11:30:00,LAKE,0.01
2013-01-26 11:35:00,LAKE,0.01
2013-01-26 11:40:00,LAKE,0.01
2013-01-26 11:46:00,LAKE,0.01
2013-01-26 11:50:00,LAKE,0.01
2013-01-26 11:56:00,LAKE,0.01
2013-01-26 12:00:00,LAKE,0.15
2013-01-26 12:02:00,LAKE,0.01
2013-01-26 12:09:00,LAKE,0.01
2013-01-26 12:13:00,LAKE,0.01
2013-01-26 12:19:00,LAKE,0.01
2013-01-26 12:23:00,LAKE,0.01
2013-01-26 12:26:00,LAKE,0.01
2013-01-26 12:33:00,LAKE,0.01
2013-01-26 12:35:00,LAKE,0.01
2013-01-26 12:38:00,LAKE,0.01
2013-01-26 12:40:00,LAKE,0.01
2013-01-26 12:42:00,LAKE,0.01
2013-01-26 12:44:00,LAKE,0.01
2013-01-26 12:48:00,LAKE,0.01
2013-01-26 12:52:00,LAKE,0.01
2013-01-26 13:00:00,LAKE,0.14
2013-01-28 06:35:00,LAKE,0.01
2013-01-28 07:00:00,LAKE,0.01
2013-01-30 23:11:00,LAKE,0.01
2013-01-30 23:55:00,LAKE,0.01
2013-01-30 23:59:00,LAKE,0.04
2013-01-31 00:00:00,LAKE,0.06
2013-01-31 00:00:00,LAKE,0.06
2013-01-31 00:01:00,LAKE,0.06
2013-01-31 00:02:00,LAKE,0.03
2013-01-31 00:03:00,LAKE,0.02
2013-01-31 00:04:00,LAKE,0.01
2013-01-31 00:06:00,LAKE,0.01
2013-01-31 00:09:00,LAKE,0.01
2013-01-31 00:10:00,LAKE,0.01
2013-01-31 00:12:00,LAKE,0.01
2013-01-31 00:15:00,LAKE,0.01
2013-01-31 00:58:00,LAKE,0.01
2013-01-31 01:00:00,LAKE,0.24
2013-01-31 01:00:00,LAKE,0.01
2013-01-31 01:10:00,LAKE,0.01
2013-01-31 01:15:00,LAKE,0.01
2013-01-31 01:19:00,LAKE,0.01
2013-01-31 01:33:00,LAKE,0.01
2013-01-31 01:36:00,LAKE,0.01
2013-01-31 01:40:00,LAKE,0.01
2013-01-31 01:44:00,LAKE,0.01
2013-01-31 01:49:00,LAKE,0.01
2013-01-31 02:00:00,LAKE,0.09
2013-02-07 18:59:00,LAKE,0.01
2013-02-07 19:00:00,LAKE,0.01
2013-02-07 19:12:00,LAKE,0.01
2013-02-07 19:29:00,LAKE,0.01
2013-02-07 19:43:00,LAKE,0.01
2013-02-07 20:00:00,LAKE,0.03
