ob,station,precip
2006-01-03 00:30:00,LAKE,0.05
2006-01-03 00:38:00,LAKE,0.01
2006-01-03 00:45:00,LAKE,0.01
2006-01-03 01:00:00,LAKE,0.17
2006-01-03 02:30:00,LAKE,0.01
2006-01-03 03:00:00,LAKE,0.01
2006-01-06 01:58:00,LAKE,0.01
2006-01-06 02:00:00,LAKE,0.01
2006-01-06 02:09:00,LAKE,0.01
2006-01-06 02:15:00,LAKE,0.01
2006-01-06 02:17:00,LAKE,0.01
2006-01-06 02:30:00,LAKE,0.01
2006-01-06 03:00:00,LAKE,0.04
2006-01-06 04:01:00,LAKE,0.01
2006-01-06 04:15:00,LAKE,0.01
2006-01-06 05:00:00,LAKE,0.02
2006-01-06 05:03:00,LAKE,0.01
2006-01-06 05:15:00,LAKE,0.01
2006-01-06 06:00:00,LAKE,0.02
2006-01-11 16:30:00,LAKE,0.01
2006-01-11 16:37:00,LAKE,0.01
2006-01-11 16:41:00,LAKE,0.01
2006-01-11 16:43:00,LAKE,0.01
2006-01-11 16:44:00,LAKE,0.01
2006-01-11 16:45:00,LAKE,0.05
2006-01-11 16:46:00,LAKE,0.01
2006-01-11 16:47:00,LAKE,0.01
2006-01-11 16:49:00,LAKE,0.01
2006-01-11 16:51:00,LAKE,0.01
2006-01-11 16:53:00,LAKE,0.01
2006-01-11 16:56:00,LAKE,0.01
2006-01-11 17:00:00,LAKE,0.16
2006-01-11 17:07:00,LAKE,0.01
2006-01-11 17:15:00,LAKE,0.01
2006-01-11 18:00:00,LAKE,0.02
2006-01-12 02:24:00,LAKE,0.01
2006-01-12 02:30:00,LAKE,0.01
2006-01-12 03:00:00,LAKE,0.02
2006-01-13 22:59:00,LAKE,0.01
2006-01-13 23:00:00,LAKE,0.01
2006-01-13 23:08:00,LAKE,0.01
2006-01-13 23:09:00,LAKE,0.01
2006-01-13 23:10:00,LAKE,0.01
2006-01-13 23:11:00,LAKE,0.02
2006-01-13 23:12:00,LAKE,0.04
2006-01-13 23:13:00,LAKE,0.01
2006-01-13 23:15:00,LAKE,0.1
2006-01-13 23:16:00,LAKE,0.01
2006-01-13 23:29:00,LAKE,0.01
2006-01-13 23:30:00,LAKE,0.02
2006-01-13 23:39:00,LAKE,0.02
2006-01-13 23:40:00,LAKE,0.04
2006-01-13 23:41:00,LAKE,0.02
2006-01-13 23:42:00,LAKE,0.01
2006-01-13 23:43:00,LAKE,0.02
2006-01-13 23:45:00,LAKE,0.11
2006-01-13 23:47:00,LAKE,0.01
2006-01-13 23:51:00,LAKE,0.02
2006-01-13 23:52:00,LAKE,0.01
2006-01-13 23:53:00,LAKE,0.01
2006-01-13 23:54:00,LAKE,0.01
2006-01-13 23:55:00,LAKE,0.01
2006-01-13 23:56:00,LAKE,0.01
2006-01-13 23:57:00,LAKE,0.01
2006-01-13 23:59:00,LAKE,0.34
2006-01-14 00:00:00,LAKE,0.55
2006-01-14 00:02:00,LAKE,0.01
2006-01-14 00:05:00,LAKE,0.01
2006-01-14 00:08:00,LAKE,0.01
2006-01-14 00:09:00,LAKE,0.01
2006-01-14 00:11:00,LAKE,0.01
2006-01-14 00:15:00,LAKE,0.05
2006-01-14 00:16:00,LAKE,0.01
2006-01-14 00:24:00,LAKE,0.01
2006-01-14 00:30:00,LAKE,0.02
2006-01-14 01:00:00,LAKE,0.14
2006-01-17 03:43:00,LAKE,0.01
2006-01-17 03:45:00,LAKE,0.01
2006-01-17 04:00:00,LAKE,0.02
2006-01-18 00:59:00,LAKE,0.03
2006-01-18 01:00:00,LAKE,0.03
2006-01-18 01:01:00,LAKE,0.01
2006-01-18 01:02:00,LAKE,0.02
2006-01-18 01:15:00,LAKE,0.03
2006-01-18 01:26:00,LAKE,0.01
2006-01-18 01:30:00,LAKE,0.01
2006-01-18 02:00:00,LAKE,0.08
2006-01-18 02:42:00,LAKE,0.01
2006-01-18 02:45:00,LAKE,0.02
2006-01-18 03:00:00,LAKE,0.03
2006-01-18 03:14:00,LAKE,0.01
2006-01-18 03:15:00,LAKE,0.01
2006-01-18 03:44:00,LAKE,0.01
2006-01-18 03:45:00,LAKE,0.01
2006-01-18 03:50:00,LAKE,0.01
2006-01-18 04:00:00,LAKE,0.05
2006-01-18 04:06:00,LAKE,0.01
2006-01-18 04:15:00,LAKE,0.01
2006-01-18 04:20:00,LAKE,0.01
2006-01-18 04:25:00,LAKE,0.01
2006-01-18 04:30:00,LAKE,0.02
2006-01-18 04:37:00,LAKE,0.01
2006-01-18 04:45:00,LAKE,0.02
2006-01-18 04:51:00,LAKE,0.01
2006-01-18 05:00:00,LAKE,0.1
2006-01-18 05:26:00,LAKE,0.01
2006-01-18 05:30:00,LAKE,0.01
2006-01-18 05:37:00,LAKE,0.01
2006-01-18 05:43:00,LAKE,0.01
2006-01-18 05:45:00,LAKE,0.02
2006-01-18 05:48:00,LAKE,0.01
2006-01-18 05:51:00,LAKE,0.01
2006-01-18 05:54:00,LAKE,0.01
2006-01-18 05:57:00,LAKE,0.01
2006-01-18 06:00:00,LAKE,0.1
2006-01-18 06:03:00,LAKE,0.01
2006-01-18 06:06:00,LAKE,0.01
2006-01-18 06:09:00,LAKE,0.01
2006-01-18 06:11:00,LAKE,0.01
2006-01-18 06:14:00,LAKE,0.01
2006-01-18 06:15:00,LAKE,0.05
2006-01-18 06:16:00,LAKE,0.01
2006-01-18 06:19:00,LAKE,0.01
2006-01-18 06:22:00,LAKE,0.01
2006-01-18 06:25:00,LAKE,0.01
2006-01-18 06:28:00,LAKE,0.01
2006-01-18 06:30:00,LAKE,0.05
2006-01-18 06:35:00,LAKE,0.01
2006-01-18 06:40:00,LAKE,0.01
2006-01-18 06:44:00,LAKE,0.01
2006-01-18 06:45:00,LAKE,0.03
2006-01-18 06:46:00,LAKE,0.01
2006-01-18 06:59:00,LAKE,0.01
2006-01-18 07:00:00,LAKE,0.28
2006-01-21 11:25:00,LAKE,0.01
2006-01-21 11:30:00,LAKE,0.01
2006-01-21 12:00:00,LAKE,0.02
2006-01-21 12:39:00,LAKE,0.01
2006-01-21 12:44:00,LAKE,0.01
2006-01-21 12:45:00,LAKE,0.02
2006-01-21 12:47:00,LAKE,0.01
2006-01-21 12:48:00,LAKE,0.01
2006-01-21 12:50:00,LAKE,0.01
2006-01-21 12:52:00,LAKE,0.01
2006-01-21 12:53:00,LAKE,0.01
2006-01-21 12:54:00,LAKE,0.01
2006-01-21 12:55:00,LAKE,0.01
2006-01-21 12:56:00,LAKE,0.01
2006-01-21 12:57:00,LAKE,0.01
2006-01-21 13:00:00,LAKE,0.13
2006-01-21 13:04:00,LAKE,0.01
2006-01-21 13:13:00,LAKE,0.01
2006-01-21 13:15:00,LAKE,0.02
2006-01-21 13:19:00,LAKE,0.01
2006-01-21 13:30:00,LAKE,0.01
2006-01-21 13:49:00,LAKE,0.01
2006-01-21 13:52:00,LAKE,0.01
2006-01-21 13:55:00,LAKE,0.01
2006-01-21 14:00:00,LAKE,0.09
2006-01-21 14:01:00,LAKE,0.01
2006-01-21 14:04:00,LAKE,0.01
2006-01-21 14:08:00,LAKE,0.01
2006-01-21 14:14:00,LAKE,0.01
2006-01-21 14:15:00,LAKE,0.04
2006-01-21 14:26:00,LAKE,0.01
2006-01-21 14:30:00,LAKE,0.01
2006-01-21 14:55:00,LAKE,0.01
2006-01-21 15:00:00,LAKE,0.11
2006-01-21 15:09:00,LAKE,0.01
2006-01-21 15:14:00,LAKE,0.01
2006-01-21 15:15:00,LAKE,0.02
2006-01-21 16:00:00,LAKE,0.04
2006-01-22 13:46:00,LAKE,0.01
2006-01-22 14:00:00,LAKE,0.01
2006-01-22 19:53:00,LAKE,0.01
2006-01-22 20:00:00,LAKE,0.01
2006-01-22 20:09:00,LAKE,0.01
2006-01-22 20:15:00,LAKE,0.01
2006-01-22 21:00:00,LAKE,0.02
2006-01-22 22:48:00,LAKE,0.01
2006-01-22 23:00:00,LAKE,0.01
2006-01-22 23:43:00,LAKE,0.01
2006-01-22 23:45:00,LAKE,0.01
2006-01-22 23:58:00,LAKE,0.01
2006-01-22 23:59:00,LAKE,0.02
2006-01-23 00:00:00,LAKE,0.05
2006-01-23 00:39:00,LAKE,0.01
2006-01-23 00:45:00,LAKE,0.01
2006-01-23 01:00:00,LAKE,0.02
2006-01-23 05:06:00,LAKE,0.01
2006-01-23 05:15:00,LAKE,0.01
2006-01-23 06:00:00,LAKE,0.02
2006-01-23 19:07:00,LAKE,0.01
2006-01-23 19:15:00,LAKE,0.01
2006-01-23 19:26:00,LAKE,0.01
2006-01-23 19:30:00,LAKE,0.01
2006-01-23 20:00:00,LAKE,0.04
2006-01-31 03:34:00,LAKE,0.01
2006-01-31 03:45:00,LAKE,0.01
2006-01-31 03:52:00,LAKE,0.01
2006-01-31 04:00:00,LAKE,0.03
2006-01-31 04:10:00,LAKE,0.01
2006-01-31 04:15:00,LAKE,0.01
2006-01-31 04:27:00,LAKE,0.01
2006-01-31 04:30:00,LAKE,0.01
2006-01-31 04:34:00,LAKE,0.01
2006-01-31 04:41:00,LAKE,0.01
2006-01-31 04:45:00,LAKE,0.02
2006-01-31 04:53:00,LAKE,0.01
2006-01-31 04:58:00,LAKE,0.01
2006-01-31 05:00:00,LAKE,0.1
2006-01-31 05:03:00,LAKE,0.01
2006-01-31 05:06:00,LAKE,0.01
2006-01-31 05:10:00,LAKE,0.01
2006-01-31 05:15:00,LAKE,0.03
2006-01-31 05:24:00,LAKE,0.01
2006-01-31 05:30:00,LAKE,0.01
2006-01-31 05:42:00,LAKE,0.01
2006-01-31 05:45:00,LAKE,0.01
2006-01-31 06:00:00,LAKE,0.1
2006-01-31 06:05:00,LAKE,0.01
2006-01-31 06:15:00,LAKE,0.01
2006-01-31 06:26:00,LAKE,0.01
2006-01-31 06:30:00,LAKE,0.01
2006-01-31 06:40:00,LAKE,0.01
2006-01-31 06:45:00,LAKE,0.01
2006-01-31 07:00:00,LAKE,0.06
2006-01-31 07:09:00,LAKE,0.01
2006-01-31 07:15:00,LAKE,0.01
2006-01-31 07:36:00,LAKE,0.01
2006-01-31 07:45:00,LAKE,0.01
2006-01-31 08:00:00,LAKE,0.04
2006-02-02 22:20:00,LAKE,0.01
2006-02-02 22:24:00,LAKE,0.01
2006-02-02 22:30:00,LAKE,0.02
2006-02-02 23:00:00,LAKE,0.04
2006-02-03 01:24:00,LAKE,0.01
2006-02-03 01:30:00,LAKE,0.01
2006-02-03 02:00:00,LAKE,0.02
2006-02-03 02:06:00,LAKE,0.01
2006-02-03 02:15:00,LAKE,0.01
2006-02-03 02:30:00,LAKE,0.01
2006-02-03 03:00:00,LAKE,0.03
2006-02-04 07:33:00,LAKE,0.01
2006-02-04 07:45:00,LAKE,0.01
2006-02-04 07:47:00,LAKE,0.01
2006-02-04 07:51:00,LAKE,0.01
2006-02-04 07:53:00,LAKE,0.01
2006-02-04 07:54:00,LAKE,0.01
2006-02-04 07:56:00,LAKE,0.02
2006-02-04 07:57:00,LAKE,0.01
2006-02-04 07:58:00,LAKE,0.01
2006-02-04 08:00:00,LAKE,0.1
2006-02-04 08:10:00,LAKE,0.03
2006-02-04 08:11:00,LAKE,0.01
2006-02-04 08:13:00,LAKE,0.01
2006-02-04 08:15:00,LAKE,0.06
2006-02-04 08:38:00,LAKE,0.01
2006-02-04 08:41:00,LAKE,0.01
2006-02-04 08:45:00,LAKE,0.02
2006-02-04 08:49:00,LAKE,0.01
2006-02-04 08:50:00,LAKE,0.01
2006-02-04 08:53:00,LAKE,0.01
2006-02-04 08:56:00,LAKE,0.01
2006-02-04 09:00:00,LAKE,0.19
2006-02-04 09:01:00,LAKE,0.01
2006-02-04 09:03:00,LAKE,0.01
2006-02-04 09:08:00,LAKE,0.01
2006-02-04 09:09:00,LAKE,0.02
2006-02-04 09:10:00,LAKE,0.02
2006-02-04 09:11:00,LAKE,0.02
2006-02-04 09:12:00,LAKE,0.02
2006-02-04 09:14:00,LAKE,0.01
2006-02-04 09:15:00,LAKE,0.12
2006-02-04 09:21:00,LAKE,0.01
2006-02-04 09:22:00,LAKE,0.01
2006-02-04 09:23:00,LAKE,0.01
2006-02-04 09:24:00,LAKE,0.01
2006-02-04 09:25:00,LAKE,0.01
2006-02-04 09:26:00,LAKE,0.01
2006-02-04 09:30:00,LAKE,0.07
2006-02-04 09:33:00,LAKE,0.01
2006-02-04 09:34:00,LAKE,0.01
2006-02-04 09:36:00,LAKE,0.01
2006-02-04 09:42:00,LAKE,0.01
2006-02-04 09:44:00,LAKE,0.01
2006-02-04 09:45:00,LAKE,0.05
2006-02-04 10:00:00,LAKE,0.47
2006-02-04 10:03:00,LAKE,0.01
2006-02-04 10:15:00,LAKE,0.01
2006-02-04 11:00:00,LAKE,0.02
2006-02-04 11:25:00,LAKE,0.01
2006-02-04 11:30:00,LAKE,0.01
2006-02-04 12:00:00,LAKE,0.02
2006-02-04 12:14:00,LAKE,0.01
2006-02-04 12:15:00,LAKE,0.01
2006-02-04 12:27:00,LAKE,0.01
2006-02-04 12:30:00,LAKE,0.02
2006-02-04 12:31:00,LAKE,0.01
2006-02-04 12:34:00,LAKE,0.01
2006-02-04 12:45:00,LAKE,0.02
2006-02-04 13:00:00,LAKE,0.09
2006-02-04 16:26:00,LAKE,0.01
2006-02-04 16:30:00,LAKE,0.01
2006-02-04 16:36:00,LAKE,0.01
2006-02-04 16:45:00,LAKE,0.01
2006-02-04 17:00:00,LAKE,0.04
2006-02-11 08:01:00,LAKE,0.01
2006-02-11 08:15:00,LAKE,0.01
2006-02-11 08:44:00,LAKE,0.01
2006-02-11 08:45:00,LAKE,0.01
2006-02-11 09:00:00,LAKE,0.04
2006-02-11 09:20:00,LAKE,0.01
2006-02-11 09:30:00,LAKE,0.01
2006-02-11 09:51:00,LAKE,0.01
2006-02-11 10:00:00,LAKE,0.03
2006-02-11 10:35:00,LAKE,0.01
2006-02-11 10:45:00,LAKE,0.01
2006-02-11 10:49:00,LAKE,0.01
2006-02-11 11:00:00,LAKE,0.03
2006-02-11 11:20:00,LAKE,0.01
2006-02-11 11:30:00,LAKE,0.01
2006-02-11 11:44:00,LAKE,0.01
2006-02-11 11:45:00,LAKE,0.01
2006-02-11 11:55:00,LAKE,0.01
2006-02-11 12:00:00,LAKE,0.05
2006-02-11 12:06:00,LAKE,0.01
2006-02-11 12:11:00,LAKE,0.01
2006-02-11 12:15:00,LAKE,0.02
2006-02-11 12:22:00,LAKE,0.01
2006-02-11 12:30:00,LAKE,0.01
2006-02-11 12:45:00,LAKE,0.01
2006-02-11 13:00:00,LAKE,0.07
2006-02-11 13:09:00,LAKE,0.01
2006-02-11 13:15:00,LAKE,0.01
2006-02-11 13:21:00,LAKE,0.01
2006-02-11 13:30:00,LAKE,0.01
2006-02-11 14:00:00,LAKE,0.04
2006-02-11 14:38:00,LAKE,0.01
2006-02-11 14:45:00,LAKE,0.02
2006-02-11 14:49:00,LAKE,0.01
2006-02-11 14:53:00,LAKE,0.01
2006-02-11 14:59:00,LAKE,0.01
2006-02-11 15:00:00,LAKE,0.06
2006-02-11 15:05:00,LAKE,0.01
2006-02-11 15:11:00,LAKE,0.01
2006-02-11 15:14:00,LAKE,0.01
2006-02-11 15:15:00,LAKE,0.03
2006-02-11 15:23:00,LAKE,0.01
2006-02-11 15:30:00,LAKE,0.02
2006-02-11 15:40:00,LAKE,0.01
2006-02-11 15:45:00,LAKE,0.01
2006-02-11 15:47:00,LAKE,0.01
2006-02-11 15:55:00,LAKE,0.01
2006-02-11 15:57:00,LAKE,0.01
2006-02-11 16:00:00,LAKE,0.14
2006-02-11 16:05:00,LAKE,0.01
2006-02-11 16:15:00,LAKE,0.01
2006-02-11 16:17:00,LAKE,0.01
2006-02-11 16:22:00,LAKE,0.01
2006-02-11 16:30:00,LAKE,0.02
2006-02-11 16:38:00,LAKE,0.01
2006-02-11 16:45:00,LAKE,0.01
2006-02-11 17:00:00,LAKE,0.08
2006-02-11 17:18:00,LAKE,0.01
2006-02-11 17:30:00,LAKE,0.01
2006-02-11 17:57:00,LAKE,0.01
2006-02-11 18:00:00,LAKE,0.03
2006-02-12 09:39:00,LAKE,0.01
2006-02-12 09:45:00,LAKE,0.01
2006-02-12 10:00:00,LAKE,0.02
2006-02-18 14:24:00,LAKE,0.01
2006-02-18 14:30:00,LAKE,0.01
2006-02-18 15:00:00,LAKE,0.02
2006-02-22 08:06:00,LAKE,0.01
2006-02-22 08:15:00,LAKE,0.01
2006-02-22 08:26:00,LAKE,0.01
2006-02-22 08:30:00,LAKE,0.01
2006-02-22 08:45:00,LAKE,0.01
2006-02-22 08:51:00,LAKE,0.01
2006-02-22 08:57:00,LAKE,0.01
2006-02-22 09:00:00,LAKE,0.07
2006-02-22 09:01:00,LAKE,0.01
2006-02-22 09:15:00,LAKE,0.02
2006-02-22 09:35:00,LAKE,0.01
2006-02-22 09:45:00,LAKE,0.01
2006-02-22 10:00:00,LAKE,0.05
2006-02-22 10:13:00,LAKE,0.01
2006-02-22 10:15:00,LAKE,0.01
2006-02-22 10:33:00,LAKE,0.01
2006-02-22 10:45:00,LAKE,0.01
2006-02-22 10:52:00,LAKE,0.01
2006-02-22 11:00:00,LAKE,0.05
2006-02-22 11:04:00,LAKE,0.01
2006-02-22 11:15:00,LAKE,0.01
2006-02-22 12:00:00,LAKE,0.02
2006-02-22 22:07:00,LAKE,0.01
2006-02-22 22:10:00,LAKE,0.01
2006-02-22 22:15:00,LAKE,0.02
2006-02-22 22:25:00,LAKE,0.01
2006-02-22 22:30:00,LAKE,0.01
2006-02-22 22:35:00,LAKE,0.01
2006-02-22 22:43:00,LAKE,0.01
2006-02-22 22:45:00,LAKE,0.02
2006-02-22 22:49:00,LAKE,0.01
2006-02-22 22:53:00,LAKE,0.01
2006-02-22 23:00:00,LAKE,0.12
2006-02-22 23:01:00,LAKE,0.01
2006-02-22 23:15:00,LAKE,0.01
2006-02-22 23:20:00,LAKE,0.01
2006-02-22 23:29:00,LAKE,0.01
2006-02-22 23:30:00,LAKE,0.02
2006-02-22 23:34:00,LAKE,0.01
2006-02-22 23:38:00,LAKE,0.01
2006-02-22 23:42:00,LAKE,0.01
2006-02-22 23:45:00,LAKE,0.04
2006-02-22 23:49:00,LAKE,0.01
2006-02-22 23:53:00,LAKE,0.01
2006-02-22 23:58:00,LAKE,0.01
2006-02-22 23:59:00,LAKE,0.1
2006-02-23 00:00:00,LAKE,0.26
2006-02-23 00:02:00,LAKE,0.01
2006-02-23 00:07:00,LAKE,0.01
2006-02-23 00:11:00,LAKE,0.01
2006-02-23 00:15:00,LAKE,0.03
2006-02-23 00:16:00,LAKE,0.01
2006-02-23 00:22:00,LAKE,0.01
2006-02-23 00:30:00,LAKE,0.02
2006-02-23 00:32:00,LAKE,0.01
2006-02-23 00:45:00,LAKE,0.01
2006-02-23 00:50:00,LAKE,0.01
2006-02-23 01:00:00,LAKE,0.13
2006-02-23 01:56:00,LAKE,0.01
2006-02-23 02:00:00,LAKE,0.01
2006-02-23 03:05:00,LAKE,0.01
2006-02-23 03:15:00,LAKE,0.01
2006-02-23 03:20:00,LAKE,0.01
2006-02-23 03:28:00,LAKE,0.01
2006-02-23 03:30:00,LAKE,0.02
2006-02-23 03:42:00,LAKE,0.01
2006-02-23 03:45:00,LAKE,0.01
2006-02-23 04:00:00,LAKE,0.08
2006-02-23 07:47:00,LAKE,0.01
2006-02-23 08:00:00,LAKE,0.01
2006-02-23 08:03:00,LAKE,0.01
2006-02-23 08:11:00,LAKE,0.01
2006-02-23 08:13:00,LAKE,0.01
2006-02-23 08:15:00,LAKE,0.03
2006-02-23 08:20:00,LAKE,0.01
2006-02-23 08:26:00,LAKE,0.01
2006-02-23 08:30:00,LAKE,0.02
2006-02-23 08:47:00,LAKE,0.01
2006-02-23 09:00:00,LAKE,0.11
2006-03-06 08:15:00,LAKE,0.01
2006-03-06 08:48:00,LAKE,0.01
2006-03-06 09:00:00,LAKE,0.02
2006-03-06 10:21:00,LAKE,0.01
2006-03-06 10:30:00,LAKE,0.01
2006-03-06 10:38:00,LAKE,0.01
2006-03-06 10:45:00,LAKE,0.01
2006-03-06 10:54:00,LAKE,0.01
2006-03-06 11:00:00,LAKE,0.05
2006-03-14 09:09:00,LAKE,0.01
2006-03-14 09:10:00,LAKE,0.02
2006-03-14 09:11:00,LAKE,0.02
2006-03-14 09:12:00,LAKE,0.01
2006-03-14 09:14:00,LAKE,0.01
2006-03-14 09:15:00,LAKE,0.07
2006-03-14 10:00:00,LAKE,0.14
2006-03-20 16:25:00,LAKE,0.01
2006-03-20 16:30:00,LAKE,0.01
2006-03-20 17:00:00,LAKE,0.02
2006-03-20 17:06:00,LAKE,0.01
2006-03-20 17:15:00,LAKE,0.01
2006-03-20 17:43:00,LAKE,0.01
2006-03-20 17:45:00,LAKE,0.01
2006-03-20 18:00:00,LAKE,0.04
2006-03-20 18:01:00,LAKE,0.01
2006-03-20 18:15:00,LAKE,0.01
2006-03-20 18:17:00,LAKE,0.01
2006-03-20 18:27:00,LAKE,0.01
2006-03-20 18:30:00,LAKE,0.02
2006-03-20 18:40:00,LAKE,0.01
2006-03-20 18:45:00,LAKE,0.01
2006-03-20 18:55:00,LAKE,0.01
2006-03-20 19:00:00,LAKE,0.09
2006-03-20 19:08:00,LAKE,0.01
2006-03-20 19:15:00,LAKE,0.01
2006-03-20 19:16:00,LAKE,0.01
2006-03-20 19:24:00,LAKE,0.01
2006-03-20 19:30:00,LAKE,0.02
2006-03-20 19:41:00,LAKE,0.01
2006-03-20 19:45:00,LAKE,0.01
2006-03-20 20:00:00,LAKE,0.08
2006-03-20 20:01:00,LAKE,0.01
2006-03-20 20:15:00,LAKE,0.01
2006-03-20 20:21:00,LAKE,0.01
2006-03-20 20:30:00,LAKE,0.01
2006-03-20 20:36:00,LAKE,0.01
2006-03-20 20:45:00,LAKE,0.01
2006-03-20 20:48:00,LAKE,0.01
2006-03-20 20:56:00,LAKE,0.01
2006-03-20 21:00:00,LAKE,0.08
2006-03-20 21:06:00,LAKE,0.01
2006-03-20 21:15:00,LAKE,0.01
2006-03-20 21:18:00,LAKE,0.01
2006-03-20 21:27:00,LAKE,0.01
2006-03-20 21:30:00,LAKE,0.02
2006-03-20 21:36:00,LAKE,0.01
2006-03-20 21:43:00,LAKE,0.01
2006-03-20 21:45:00,LAKE,0.02
2006-03-20 21:48:00,LAKE,0.01
2006-03-20 21:54:00,LAKE,0.01
2006-03-20 21:59:00,LAKE,0.01
2006-03-20 22:00:00,LAKE,0.13
2006-03-20 22:04:00,LAKE,0.01
2006-03-20 22:10:00,LAKE,0.01
2006-03-20 22:14:00,LAKE,0.01
2006-03-20 22:15:00,LAKE,0.03
2006-03-20 22:21:00,LAKE,0.01
2006-03-20 22:28:00,LAKE,0.01
2006-03-20 22:30:00,LAKE,0.02
2006-03-20 22:32:00,LAKE,0.01
2006-03-20 22:36:00,LAKE,0.01
2006-03-20 22:42:00,LAKE,0.01
2006-03-20 22:45:00,LAKE,0.03
2006-03-20 22:46:00,LAKE,0.01
2006-03-20 22:53:00,LAKE,0.01
2006-03-20 22:58:00,LAKE,0.01
2006-03-20 23:00:00,LAKE,0.19
2006-03-20 23:03:00,LAKE,0.01
2006-03-20 23:08:00,LAKE,0.01
2006-03-20 23:13:00,LAKE,0.01
2006-03-20 23:15:00,LAKE,0.03
2006-03-20 23:19:00,LAKE,0.01
2006-03-20 23:30:00,LAKE,0.01
2006-03-20 23:31:00,LAKE,0.01
2006-03-20 23:45:00,LAKE,0.01
2006-03-20 23:46:00,LAKE,0.01
2006-03-20 23:59:00,LAKE,0.06
2006-03-21 00:00:00,LAKE,0.17
2006-03-21 00:08:00,LAKE,0.01
2006-03-21 00:15:00,LAKE,0.01
2006-03-21 00:23:00,LAKE,0.01
2006-03-21 00:30:00,LAKE,0.01
2006-03-21 00:38:00,LAKE,0.01
2006-03-21 00:45:00,LAKE,0.01
2006-03-21 00:47:00,LAKE,0.01
2006-03-21 01:00:00,LAKE,0.07
2006-03-21 01:12:00,LAKE,0.01
2006-03-21 01:15:00,LAKE,0.01
2006-03-21 01:55:00,LAKE,0.01
2006-03-21 01:58:00,LAKE,0.01
2006-03-21 02:00:00,LAKE,0.04
2006-03-21 02:02:00,LAKE,0.01
2006-03-21 02:06:00,LAKE,0.01
2006-03-21 02:13:00,LAKE,0.01
2006-03-21 02:15:00,LAKE,0.03
2006-03-21 02:16:00,LAKE,0.01
2006-03-21 02:20:00,LAKE,0.01
2006-03-21 02:28:00,LAKE,0.01
2006-03-21 02:30:00,LAKE,0.03
2006-03-21 02:35:00,LAKE,0.01
2006-03-21 02:42:00,LAKE,0.01
2006-03-21 02:45:00,LAKE,0.02
2006-03-21 02:46:00,LAKE,0.01
2006-03-21 02:48:00,LAKE,0.01
2006-03-21 02:51:00,LAKE,0.01
2006-03-21 02:53:00,LAKE,0.01
2006-03-21 02:56:00,LAKE,0.01
2006-03-21 03:00:00,LAKE,0.21
2006-03-21 03:02:00,LAKE,0.01
2006-03-21 03:11:00,LAKE,0.01
2006-03-21 03:14:00,LAKE,0.01
2006-03-21 03:15:00,LAKE,0.03
2006-03-21 03:17:00,LAKE,0.01
2006-03-21 03:21:00,LAKE,0.01
2006-03-21 03:25:00,LAKE,0.01
2006-03-21 03:30:00,LAKE,0.04
2006-03-21 03:40:00,LAKE,0.01
2006-03-21 03:45:00,LAKE,0.01
2006-03-21 04:00:00,LAKE,0.15
2006-03-21 04:06:00,LAKE,0.01
