ob,precip
2014-05-15 12:59:00,0.508
2014-05-15 13:00:00,18.034
2014-05-15 13:00:00,1.016
2014-05-15 13:01:00,1.27
2014-05-15 13:02:00,1.27
2014-05-15 13:03:00,1.778
2014-05-15 13:04:00,2.032
2014-05-15 13:05:00,1.27
2014-05-15 13:06:00,0.254
2014-05-15 13:07:00,0.7619999999999999
2014-05-15 13:08:00,1.016
2014-05-15 13:09:00,1.5239999999999998
2014-05-15 13:10:00,1.778
2014-05-15 13:11:00,1.778
2014-05-15 13:12:00,1.27
2014-05-15 13:13:00,1.5239999999999998
2014-05-15 13:14:00,1.27
2014-05-15 13:15:00,1.27
2014-05-15 13:16:00,0.7619999999999999
2014-05-15 13:17:00,0.254
2014-05-15 13:18:00,0.254
2014-05-15 13:19:00,0.254
2014-05-15 13:20:00,0.508
2014-05-15 13:21:00,0.254
2014-05-15 13:22:00,1.016
2014-05-15 13:23:00,0.7619999999999999
2014-05-15 13:24:00,0.508
2014-05-15 13:25:00,0.7619999999999999
2014-05-15 13:26:00,0.7619999999999999
2014-05-15 13:27:00,0.7619999999999999
2014-05-15 13:28:00,1.016
2014-05-15 13:29:00,0.508
2014-05-15 13:30:00,0.508
2014-05-15 13:31:00,0.254
2014-05-15 13:32:00,0.508
2014-05-15 13:33:00,1.016
2014-05-15 13:34:00,1.016
2014-05-15 13:35:00,0.508
2014-05-15 13:36:00,0.508
2014-05-15 13:37:00,0.254
2014-05-15 13:38:00,0.508
2014-05-15 13:39:00,0.7619999999999999
2014-05-15 13:40:00,1.27
2014-05-15 13:41:00,1.016
2014-05-15 13:42:00,1.27
2014-05-15 13:43:00,1.27
2014-05-15 13:44:00,1.016
2014-05-15 13:45:00,0.7619999999999999
2014-05-15 13:46:00,0.254
2014-05-15 13:47:00,0.254
2014-05-15 13:48:00,0.254
2014-05-15 13:49:00,0.254
2014-05-15 13:50:00,0.254
2014-05-15 13:51:00,0.508
2014-05-15 13:52:00,1.016
2014-05-15 13:53:00,0.508
2014-05-15 13:54:00,0.254
2014-05-15 13:55:00,1.27
2014-05-15 13:56:00,0.7619999999999999
2014-05-15 13:57:00,1.016
