ob,precip
2010-05-28 20:56:00,0.254
2010-05-28 20:57:00,0.508
2010-05-28 20:58:00,0.508
2010-05-28 20:59:00,1.016
2010-05-28 21:00:00,2.2859999999999996
2010-05-28 21:00:00,1.27
2010-05-28 21:01:00,1.016
2010-05-28 21:02:00,0.7619999999999999
2010-05-28 21:03:00,0.7619999999999999
2010-05-28 21:04:00,1.016
2010-05-28 21:05:00,1.27
2010-05-28 21:06:00,1.778
2010-05-28 21:07:00,1.27
2010-05-28 21:08:00,1.5239999999999998
2010-05-28 21:09:00,1.27
2010-05-28 21:10:00,1.5239999999999998
2010-05-28 21:11:00,1.27
2010-05-28 21:12:00,0.508
2010-05-28 21:13:00,0.7619999999999999
2010-05-28 21:14:00,0.508
2010-05-28 21:15:00,1.016
2010-05-28 21:16:00,1.016
2010-05-28 21:17:00,1.5239999999999998
2010-05-28 21:18:00,3.0479999999999996
2010-05-28 21:19:00,3.0479999999999996
2010-05-28 21:20:00,3.0479999999999996
2010-05-28 21:21:00,3.556
2010-05-28 21:22:00,3.0479999999999996
2010-05-28 21:23:00,2.794
2010-05-28 21:24:00,2.032
2010-05-28 21:25:00,1.5239999999999998
2010-05-28 21:26:00,1.27
2010-05-28 21:27:00,1.016
2010-05-28 21:28:00,0.7619999999999999
2010-05-28 21:29:00,0.508
2010-05-28 21:30:00,0.254
2010-08-24 06:38:00,0.254
2010-08-24 06:39:00,0.508
2010-08-24 06:40:00,0.508
2010-08-24 06:41:00,0.7619999999999999
2010-08-24 06:42:00,0.7619999999999999
2010-08-24 06:43:00,1.27
2010-08-24 06:44:00,1.016
2010-08-24 06:45:00,1.27
2010-08-24 06:46:00,1.27
2010-08-24 06:47:00,0.7619999999999999
2010-08-24 06:48:00,1.016
2010-08-24 06:49:00,1.016
2010-08-24 06:50:00,1.27
2010-08-24 06:51:00,1.27
2010-08-24 06:52:00,1.27
2010-08-24 06:53:00,1.016
2010-08-24 06:54:00,0.7619999999999999
2010-08-24 06:55:00,0.508
2010-08-24 06:56:00,1.27
2010-08-24 06:57:00,1.016
2010-08-24 06:58:00,0.7619999999999999
2010-08-24 06:59:00,0.7619999999999999
2010-08-24 07:00:00,21.336
2010-08-24 07:00:00,0.7619999999999999
2010-08-24 07:01:00,0.7619999999999999
2010-08-24 07:02:00,0.7619999999999999
2010-08-24 07:03:00,0.7619999999999999
2010-08-24 07:04:00,0.508
2010-08-24 07:05:00,0.254
2010-08-24 07:06:00,0.254
2010-08-24 07:07:00,0.254
2010-08-24 07:08:00,0.254
2010-08-24 07:09:00,0.254
2010-08-24 07:10:00,0.254
2010-08-24 07:11:00,0.508
2010-08-24 07:12:00,0.254
2010-08-24 07:13:00,0.508
2010-08-24 07:14:00,0.254
2010-08-24 07:15:00,0.254
2010-08-24 07:16:00,0.254
2010-08-24 07:17:00,0.254
2010-08-24 07:18:00,0.254
2010-08-24 07:19:00,0.254
2010-08-24 20:02:00,0.508
2010-08-24 20:03:00,1.016
2010-08-24 20:04:00,0.7619999999999999
2010-08-24 20:05:00,1.016
2010-08-24 20:06:00,1.5239999999999998
2010-08-24 20:07:00,1.27
2010-08-24 20:08:00,1.016
2010-08-24 20:09:00,0.7619999999999999
2010-08-24 20:10:00,0.508
2010-08-24 20:11:00,0.508
2010-08-24 20:12:00,0.254
2010-08-24 20:13:00,0.254
2010-08-24 20:14:00,0.508
2010-08-24 20:15:00,0.508
2010-08-24 20:16:00,0.254
2010-08-24 20:17:00,0.254
2010-08-24 20:18:00,0.254
2010-08-24 20:19:00,0.508
2010-08-24 20:20:00,0.7619999999999999
2010-08-24 20:21:00,0.508
2010-08-24 20:22:00,0.508
2010-08-24 20:23:00,0.254
2010-08-24 20:24:00,0.508
2010-08-24 20:25:00,0.7619999999999999
2010-08-24 20:26:00,0.508
2010-08-24 20:27:00,1.016
2010-08-24 20:28:00,1.016
2010-08-24 20:29:00,0.7619999999999999
2010-08-24 20:30:00,0.508
2010-08-24 20:31:00,0.508
2010-08-24 20:32:00,0.254
2010-08-24 20:33:00,0.254
2010-08-24 20:34:00,0.254
2010-08-24 20:35:00,0.254
2010-08-24 20:36:00,0.254
2010-08-24 20:37:00,0.508
2010-08-24 20:38:00,0.254
2010-08-24 20:39:00,0.254
2010-08-24 20:40:00,0.254
2010-08-24 20:41:00,0.254
2010-08-24 20:42:00,0.254
2010-08-24 20:43:00,0.254
2010-08-24 20:44:00,0.508
2010-08-24 20:45:00,0.254
2010-08-24 20:46:00,0.7619999999999999
2010-08-24 20:47:00,0.7619999999999999
2010-08-24 20:48:00,1.016
2010-08-24 20:49:00,0.7619999999999999
2010-08-24 20:50:00,1.016
2010-08-24 20:51:00,0.7619999999999999
2010-08-24 20:52:00,0.7619999999999999
2010-08-24 20:53:00,0.7619999999999999
2010-08-24 20:54:00,0.7619999999999999
2010-08-24 20:55:00,0.7619999999999999
2010-08-24 20:56:00,0.7619999999999999
2010-08-24 20:57:00,0.7619999999999999
2010-08-24 20:58:00,1.016
2010-08-24 20:59:00,0.7619999999999999
2010-08-24 21:00:00,34.798
2010-08-24 21:00:00,0.7619999999999999
2010-08-24 21:01:00,0.7619999999999999
2010-08-24 21:02:00,0.7619999999999999
2010-08-24 21:03:00,0.7619999999999999
2010-08-24 21:04:00,0.508
2010-08-24 21:05:00,0.254
2010-08-24 21:06:00,0.254
2010-08-24 21:07:00,0.254
