ob,precip
2015-01-12 06:51:00,0.254
2015-01-12 06:52:00,0.7619999999999999
2015-01-12 06:53:00,0.254
2015-01-12 06:54:00,0.254
2015-01-12 06:55:00,0.254
2015-01-12 06:56:00,0.7619999999999999
2015-01-12 06:57:00,0.508
2015-01-12 06:58:00,1.016
2015-01-12 06:59:00,0.254
2015-01-12 07:00:00,17.779999999999998
2015-01-12 07:00:00,1.016
2015-01-12 07:01:00,0.508
2015-01-12 07:02:00,0.254
2015-01-12 07:03:00,0.254
2015-01-12 07:04:00,0.254
2015-01-12 07:05:00,0.254
2015-01-12 07:06:00,0.508
2015-01-12 07:07:00,0.508
2015-01-12 07:08:00,0.254
2015-01-12 07:09:00,0.254
2015-01-12 07:10:00,0.508
2015-01-12 07:11:00,0.7619999999999999
2015-01-12 07:12:00,0.508
2015-01-12 07:13:00,0.7619999999999999
2015-01-12 07:14:00,0.7619999999999999
2015-01-12 07:15:00,0.7619999999999999
2015-01-12 07:16:00,0.508
2015-01-12 07:17:00,0.508
2015-01-12 07:18:00,0.508
2015-01-12 07:19:00,0.508
2015-01-12 07:20:00,0.508
2015-01-12 07:21:00,0.254
2015-01-12 07:22:00,0.508
2015-04-09 19:14:00,0.508
2015-04-09 19:15:00,0.7619999999999999
2015-04-09 19:16:00,1.778
2015-04-09 19:17:00,1.27
2015-04-09 19:18:00,1.016
2015-04-09 19:19:00,0.7619999999999999
2015-04-09 19:20:00,0.7619999999999999
2015-04-09 19:21:00,1.016
2015-04-09 19:22:00,0.7619999999999999
2015-04-09 19:23:00,1.27
2015-04-09 19:24:00,1.27
2015-04-09 19:25:00,1.27
2015-04-09 19:26:00,1.27
2015-04-09 19:27:00,0.7619999999999999
2015-04-09 19:28:00,0.508
2015-04-09 19:29:00,0.508
2015-04-09 19:30:00,0.508
2015-04-09 19:31:00,0.7619999999999999
2015-04-09 19:32:00,1.27
2015-04-09 19:33:00,0.508
2015-04-09 19:34:00,0.7619999999999999
2015-04-09 19:35:00,0.508
2015-04-09 19:36:00,0.508
2015-04-09 19:37:00,0.508
2015-04-09 19:38:00,1.016
2015-04-09 19:39:00,0.7619999999999999
2015-04-09 19:40:00,0.508
2015-04-09 19:41:00,0.508
2015-04-09 19:42:00,0.254
2015-04-09 19:43:00,0.7619999999999999
2015-08-24 14:25:00,1.27
2015-08-24 14:26:00,1.27
2015-08-24 14:27:00,1.27
2015-08-24 14:28:00,1.016
2015-08-24 14:29:00,2.2859999999999996
2015-08-24 14:30:00,1.5239999999999998
2015-08-24 14:31:00,2.032
2015-08-24 14:32:00,1.778
2015-08-24 14:33:00,2.032
2015-08-24 14:34:00,1.27
2015-08-24 14:35:00,2.2859999999999996
2015-08-24 14:36:00,2.54
2015-08-24 14:37:00,2.2859999999999996
2015-08-24 14:38:00,1.778
2015-08-24 14:39:00,1.5239999999999998
2015-08-24 14:40:00,1.5239999999999998
2015-08-24 14:41:00,1.016
2015-08-24 14:42:00,1.016
2015-08-24 14:43:00,1.5239999999999998
2015-08-24 14:44:00,0.7619999999999999
2015-08-24 14:45:00,0.508
2015-08-24 14:46:00,1.016
2015-08-24 14:47:00,1.016
2015-08-24 14:48:00,0.7619999999999999
2015-08-24 14:49:00,0.508
2015-08-24 14:50:00,0.7619999999999999
2015-08-24 14:51:00,0.254
2015-08-24 14:52:00,0.7619999999999999
2015-08-24 14:53:00,0.508
2015-08-24 14:54:00,0.508
2015-08-24 14:55:00,0.508
2015-08-24 14:56:00,0.254
2015-08-24 14:57:00,0.254
2015-08-24 14:58:00,0.508
2015-08-24 14:59:00,0.254
2015-08-24 15:00:00,40.386
2015-08-24 15:00:00,0.254
2015-08-24 15:01:00,0.254
2015-08-24 15:02:00,0.508
