ob,precip
2009-06-16 06:36:00,0.254
2009-06-16 06:37:00,0.508
2009-06-16 06:38:00,0.254
2009-06-16 06:39:00,0.254
2009-06-16 06:40:00,0.508
2009-06-16 06:41:00,0.254
2009-06-16 06:42:00,0.508
2009-06-16 06:43:00,0.508
2009-06-16 06:44:00,0.254
2009-06-16 06:45:00,0.254
2009-06-16 06:46:00,0.254
2009-06-16 06:47:00,0.254
2009-06-16 06:48:00,0.254
2009-06-16 06:49:00,0.254
2009-06-16 06:51:00,0.254
2009-06-16 06:52:00,0.254
2009-06-16 06:53:00,0.254
2009-06-16 06:54:00,0.508
2009-06-16 06:55:00,0.508
2009-06-16 06:56:00,0.508
2009-06-16 06:57:00,0.7619999999999999
2009-06-16 06:58:00,0.7619999999999999
2009-06-16 06:59:00,0.7619999999999999
2009-06-16 07:00:00,30.479999999999997
2009-06-16 07:00:00,0.7619999999999999
2009-06-16 07:01:00,0.7619999999999999
2009-06-16 07:02:00,1.016
2009-06-16 07:03:00,0.508
2009-06-16 07:04:00,0.7619999999999999
2009-06-16 07:05:00,0.7619999999999999
2009-06-16 07:06:00,0.7619999999999999
2009-06-16 07:07:00,0.7619999999999999
2009-06-16 07:08:00,0.508
2009-06-16 07:09:00,0.7619999999999999
2009-06-16 07:10:00,0.254
2009-06-16 07:11:00,0.508
2009-06-16 07:12:00,0.254
2009-06-16 07:13:00,0.508
2009-06-16 07:14:00,0.7619999999999999
2009-06-16 07:15:00,0.7619999999999999
2009-06-16 07:16:00,0.508
2009-06-16 07:17:00,0.254
2009-06-16 07:18:00,0.7619999999999999
2009-06-16 07:19:00,0.7619999999999999
2009-06-16 07:20:00,0.508
2009-06-16 07:21:00,0.508
2009-06-16 07:22:00,0.254
2009-06-16 07:23:00,0.508
2009-06-16 07:24:00,0.254
2009-06-16 07:25:00,0.508
2009-06-16 07:26:00,0.254
2009-06-16 07:27:00,0.254
2009-06-16 07:28:00,0.508
2009-06-16 07:29:00,0.254
2009-06-16 07:30:00,0.508
2009-06-16 07:31:00,0.254
2009-06-16 07:32:00,0.254
2009-06-16 07:33:00,0.254
2009-06-16 07:34:00,0.254
2009-06-16 07:35:00,0.508
2009-06-16 07:36:00,0.508
2009-06-16 07:37:00,0.508
2009-06-16 07:38:00,0.508
2009-06-16 07:39:00,0.508
2009-06-16 07:40:00,0.254
2009-06-16 07:41:00,0.254
2009-06-16 07:42:00,0.254
2009-06-16 07:43:00,0.508
2009-06-16 07:44:00,0.254
2009-06-16 07:45:00,0.508
2009-06-16 07:46:00,0.7619999999999999
2009-06-16 07:47:00,0.508
2009-06-16 07:48:00,0.508
2009-06-16 07:49:00,0.508
2009-06-16 07:50:00,0.508
2009-06-16 07:51:00,0.508
2009-06-16 07:52:00,0.508
2009-06-16 07:53:00,0.7619999999999999
2009-06-16 07:54:00,0.508
2009-06-16 07:55:00,0.7619999999999999
2009-06-16 07:56:00,0.254
2009-06-16 07:57:00,0.254
2009-06-16 07:58:00,0.7619999999999999
2009-06-16 07:59:00,0.508
2009-06-16 08:00:00,30.225999999999996
2009-06-16 08:00:00,0.7619999999999999
2009-06-16 08:01:00,1.016
2009-06-16 08:02:00,0.508
2009-06-16 08:03:00,0.7619999999999999
2009-06-16 08:04:00,0.7619999999999999
2009-06-16 08:05:00,0.7619999999999999
2009-06-16 08:06:00,0.508
2009-06-16 08:07:00,0.254
2009-06-16 08:08:00,0.508
2009-06-16 08:09:00,0.254
2009-06-16 08:10:00,0.508
2009-06-16 08:11:00,0.254
2009-06-16 08:12:00,0.508
2009-06-16 08:13:00,0.508
2009-06-16 08:14:00,0.508
2009-06-16 08:15:00,0.254
2009-06-16 08:16:00,0.254
2009-06-16 08:17:00,0.508
2009-06-16 08:18:00,0.254
2009-06-16 08:19:00,0.254
2009-06-16 08:20:00,0.254
