ob,precip
2013-05-06 12:49:00,0.254
2013-05-06 12:50:00,0.254
2013-05-06 12:51:00,0.254
2013-05-06 12:52:00,0.254
2013-05-06 12:53:00,0.254
2013-05-06 12:54:00,0.254
2013-05-06 12:55:00,0.254
2013-05-06 12:56:00,0.254
2013-05-06 12:57:00,0.254
2013-05-06 12:58:00,0.254
2013-05-06 12:59:00,0.508
2013-05-06 13:00:00,5.334
2013-05-06 13:00:00,1.016
2013-05-06 13:01:00,1.016
2013-05-06 13:02:00,1.016
2013-05-06 13:03:00,1.27
2013-05-06 13:04:00,1.27
2013-05-06 13:05:00,1.016
2013-05-06 13:06:00,1.016
2013-05-06 13:07:00,0.7619999999999999
2013-05-06 13:08:00,1.27
2013-05-06 13:09:00,1.27
2013-05-06 13:10:00,0.508
2013-05-06 13:11:00,0.7619999999999999
2013-05-06 13:12:00,0.508
2013-05-06 13:13:00,0.508
2013-05-06 13:14:00,0.7619999999999999
2013-05-06 13:15:00,0.254
2013-05-06 13:16:00,0.254
2013-05-06 13:17:00,0.254
2013-06-07 13:28:00,0.254
2013-06-07 13:29:00,0.254
2013-06-07 13:30:00,0.508
2013-06-07 13:31:00,0.254
2013-06-07 13:32:00,0.508
2013-06-07 13:33:00,0.254
2013-06-07 13:34:00,0.254
2013-06-07 13:35:00,0.508
2013-06-07 13:36:00,0.7619999999999999
2013-06-07 13:37:00,1.016
2013-06-07 13:38:00,1.27
2013-06-07 13:39:00,1.016
2013-06-07 13:40:00,1.016
2013-06-07 13:41:00,0.508
2013-06-07 13:42:00,0.7619999999999999
2013-06-07 13:43:00,0.508
2013-06-07 13:44:00,0.254
2013-06-07 13:45:00,0.508
2013-06-07 13:46:00,0.508
2013-06-07 13:47:00,0.508
2013-06-07 13:48:00,0.254
2013-06-07 13:49:00,0.508
2013-06-07 13:50:00,0.254
2013-06-07 13:51:00,0.254
2013-06-07 13:52:00,0.254
2013-06-07 13:53:00,0.254
2013-06-07 13:54:00,0.508
2013-06-07 13:55:00,0.254
2013-06-07 13:56:00,0.254
2013-06-07 13:57:00,0.254
2013-06-07 13:58:00,0.254
2013-06-07 13:59:00,0.254
2013-06-07 14:00:00,17.525999999999996
2013-06-07 14:00:00,0.254
2013-06-07 14:01:00,0.254
2013-06-18 18:49:00,0.254
2013-06-18 18:50:00,0.254
2013-06-18 18:51:00,0.508
2013-06-18 18:52:00,0.508
2013-06-18 18:53:00,0.254
2013-06-18 18:54:00,0.254
2013-06-18 18:55:00,0.508
2013-06-18 18:56:00,0.254
2013-06-18 18:57:00,0.254
2013-06-18 18:58:00,0.254
2013-06-18 18:59:00,0.254
2013-06-18 19:00:00,11.684
2013-06-18 19:00:00,0.254
2013-06-18 19:01:00,0.7619999999999999
2013-06-18 19:02:00,0.7619999999999999
2013-06-18 19:03:00,0.7619999999999999
2013-06-18 19:04:00,0.508
2013-06-18 19:05:00,0.508
2013-06-18 19:06:00,1.016
2013-06-18 19:07:00,0.254
2013-06-18 19:08:00,0.508
2013-06-18 19:09:00,0.508
2013-06-18 19:10:00,0.508
2013-06-18 19:11:00,0.254
2013-06-18 19:12:00,0.254
2013-06-18 19:13:00,0.508
2013-06-18 19:14:00,0.254
2013-06-18 19:15:00,0.254
2013-06-18 19:16:00,0.508
2013-06-18 19:17:00,0.254
2013-06-18 19:18:00,0.254
2013-06-18 19:19:00,0.254
2013-06-18 19:20:00,0.254
2013-06-18 19:21:00,0.254
